Person.id|Person.id|creationDate
13194139534267|13194139540565|2011-02-08T21:01:19.565+0000
13194139534267|30786325579648|2012-06-06T01:20:00.300+0000
13194139536660|15393162789655|2011-05-07T06:45:33.926+0000
13194139536660|19791209308504|2011-08-08T13:30:14.658+0000
13194139536660|24189255815886|2011-12-06T21:08:48.651+0000
13194139536660|32985348840788|2012-07-15T02:13:48.962+0000
13194139539603|17592186048413|2011-07-21T08:04:57.274+0000
13194139539603|21990232558657|2011-09-20T14:07:35.617+0000
13194139539603|26388279075897|2012-03-29T21:11:19.215+0000
13194139539603|30786325584137|2012-07-06T20:19:04.300+0000
13194139540619|15393162799044|2011-04-24T10:04:34.424+0000
13194139540619|24189255819114|2012-01-13T11:54:59.581+0000
13194139540619|32985348843110|2012-08-28T07:13:55.154+0000
13194139543507|15393162788893|2011-04-12T11:06:48.352+0000
13194139543507|17592186046534|2011-06-09T04:09:07.051+0000
13194139543507|24189255814889|2011-12-17T06:29:15.441+0000
13194139543507|30786325584036|2012-06-01T03:11:09.978+0000
15393162788965|24189255821300|2011-11-27T07:29:34.408+0000
15393162791846|19791209304051|2011-09-13T12:27:50.870+0000
15393162793141|30786325579845|2012-06-14T21:25:03.315+0000
15393162794037|17592186049366|2011-07-09T10:43:34.621+0000
15393162794037|24189255813517|2011-12-25T17:43:28.910+0000
15393162799110|17592186045792|2011-07-10T14:40:16.232+0000
15393162799110|24189255817517|2011-12-21T13:57:46.824+0000
15393162799110|30786325580773|2012-07-08T01:46:54.582+0000
15393162799378|17592186049298|2011-07-10T10:48:48.392+0000
15393162799378|24189255816959|2012-01-31T12:43:55.825+0000
15393162799378|30786325581208|2012-05-28T20:30:28.228+0000
17592186044731|17592186053773|2011-05-27T06:44:20.219+0000
17592186044731|24189255817250|2011-12-16T19:22:14.395+0000
17592186044731|30786325587155|2012-06-17T14:44:37.731+0000
17592186048713|19791209310478|2011-07-27T16:34:15.513+0000
17592186048713|26388279076187|2012-02-21T08:18:01.230+0000
17592186053211|26388279075417|2012-02-29T16:19:41.031+0000
19791209301605|21990232557419|2011-10-09T05:31:34.176+0000
19791209301605|28587302330916|2012-05-02T17:11:57.713+0000
19791209301605|32985348840914|2012-08-22T15:30:08.216+0000
19791209303632|21990232559951|2011-10-14T23:36:07.117+0000
19791209303632|26388279073805|2012-03-15T19:51:03.298+0000
19791209303632|28587302332111|2012-03-25T06:55:53.417+0000
19791209303632|32985348833975|2012-07-26T18:48:04.896+0000
19791209306186|21990232561364|2011-11-17T08:23:48.069+0000
19791209306186|26388279074483|2012-02-27T21:57:46.856+0000
19791209306186|32985348837885|2012-09-11T02:52:02.269+0000
19791209310305|24189255815731|2011-12-22T04:38:03.608+0000
19791209310681|30786325585916|2012-07-06T15:42:38.998+0000
21990232556344|24189255821300|2011-12-10T23:14:04.471+0000
21990232557097|30786325578932|2012-06-06T05:53:47.279+0000
21990232558826|26388279075375|2012-02-16T17:58:46.473+0000
21990232563844|26388279071839|2012-01-26T03:54:50.475+0000
21990232563844|30786325585916|2012-07-04T10:55:50.717+0000
21990232565203|26388279068053|2012-02-04T05:58:07.569+0000
21990232565203|30786325580682|2012-07-14T12:03:12.598+0000
24189255812268|28587302330345|2012-04-04T15:12:36.017+0000
24189255820966|26388279076187|2012-02-17T14:45:39.552+0000
24189255821237|32985348841742|2012-09-09T21:38:57.209+0000
24189255821262|28587302330430|2012-05-08T02:40:46.188+0000
24189255821262|32985348839365|2012-08-16T11:03:29.316+0000
26388279067534|26388279069947|2012-03-27T13:56:20.098+0000
26388279067534|26388279071726|2012-03-10T09:37:40.277+0000
26388279067534|26388279075552|2012-02-05T12:55:02.318+0000
26388279067534|28587302324912|2012-03-20T06:00:34.789+0000
26388279067534|28587302326634|2012-04-25T02:04:42.998+0000
26388279067534|28587302329662|2012-03-28T21:17:39.573+0000
26388279067534|28587302331963|2012-05-08T10:24:49.394+0000
26388279067534|30786325579101|2012-06-12T06:54:42.060+0000
26388279067534|30786325583394|2012-07-13T02:55:20.557+0000
26388279067534|30786325585514|2012-06-17T09:52:48.811+0000
26388279067534|32985348835135|2012-08-13T16:48:17.749+0000
26388279067534|32985348839976|2012-08-03T20:34:27.783+0000
26388279068069|28587302330430|2012-05-25T16:56:19.955+0000
26388279070207|30786325582432|2012-06-09T16:02:22.485+0000
26388279070356|26388279072314|2012-02-21T09:01:53.114+0000
26388279070356|30786325582663|2012-06-10T15:30:07.878+0000
26388279074769|30786325583086|2012-06-29T05:46:45.861+0000
26388279075047|28587302331690|2012-04-09T00:29:35.990+0000
26388279075047|30786325584031|2012-07-13T18:34:18.905+0000
26388279075047|32985348841531|2012-09-02T22:57:57.952+0000
26388279075391|30786325581656|2012-07-11T15:28:13.432+0000
26388279075391|32985348841922|2012-07-29T22:25:24.079+0000
28587302323895|28587302329601|2012-05-07T05:05:19.703+0000
28587302323895|32985348838654|2012-08-25T12:37:43.916+0000
28587302325410|32985348839032|2012-08-21T12:13:46.120+0000
28587302330345|30786325583772|2012-07-16T23:42:33.875+0000
28587302330345|32985348835899|2012-08-20T18:34:36.845+0000
28587302331221|30786325588465|2012-07-06T15:44:16.799+0000
28587302332919|30786325578747|2012-07-06T11:17:32.722+0000
30786325583440|32985348834886|2012-08-16T14:15:16.649+0000
30786325584319|32985348840101|2012-09-05T14:02:35.859+0000
30786325587255|32985348839000|2012-07-23T00:07:37.065+0000
32985348836981|32985348839936|2012-08-25T16:36:07.222+0000
2165|8796093031506|2010-11-18T19:23:12.068+0000
2165|24189255813579|2011-11-25T02:41:33.961+0000
3231|4398046514157|2010-05-29T06:25:12.020+0000
3231|10995116279461|2010-12-27T14:48:58.267+0000
3231|15393162796592|2011-05-16T07:17:27.776+0000
3231|21990232559573|2011-10-12T11:40:24.438+0000
3231|30786325580422|2012-07-14T00:43:36.616+0000
4528|9579|2010-02-17T16:20:27.220+0000
4528|2199023261549|2010-05-04T13:11:20.961+0000
4528|8796093022641|2010-10-16T09:12:32.804+0000
4528|10995116288556|2010-11-18T16:01:04.888+0000
4528|17592186051786|2011-07-01T16:01:29.539+0000
4528|24189255819196|2011-12-14T17:45:49.796+0000
4528|28587302326962|2012-04-24T05:49:44.969+0000
6749|4398046514225|2010-05-19T06:31:29.002+0000
6749|15393162793719|2011-04-29T20:40:51.688+0000
6749|30786325581208|2012-06-03T07:06:46.730+0000
6915|8796093029267|2010-10-12T08:38:40.238+0000
9401|10985|2010-02-02T21:53:50.429+0000
9401|2199023259200|2010-03-10T12:28:43.965+0000
9401|4398046512902|2010-07-01T18:25:06.372+0000
9401|4398046518587|2010-06-23T10:04:52.655+0000
9401|6597069775210|2010-08-01T01:23:38.786+0000
9401|8796093024864|2010-09-23T07:10:14.700+0000
9401|8796093027793|2010-11-22T00:55:19.110+0000
9401|8796093032920|2010-11-04T05:14:33.300+0000
9401|10995116284808|2011-01-21T18:12:32.532+0000
9401|13194139540388|2011-01-25T14:01:05.411+0000
9401|15393162795080|2011-04-30T20:38:53.511+0000
9401|17592186046530|2011-06-22T21:58:46.593+0000
9401|17592186055026|2011-06-26T11:42:15.753+0000
9401|19791209303980|2011-08-15T10:54:31.560+0000
9401|19791209308928|2011-08-14T08:54:45.127+0000
9401|24189255811940|2012-01-17T00:48:17.456+0000
9401|26388279070639|2012-02-14T02:33:53.573+0000
9401|28587302331604|2012-04-30T10:15:51.093+0000
10028|2199023264898|2010-03-31T14:27:56.747+0000
10028|32985348834375|2012-08-16T05:28:23.525+0000
2199023256233|4398046516185|2010-07-14T01:48:00.993+0000
2199023256233|13194139538572|2011-03-08T20:01:27.451+0000
2199023256233|21990232560967|2011-10-07T06:33:37.666+0000
2199023256233|30786325580358|2012-06-18T09:45:05.790+0000
2199023258073|19791209304023|2011-09-02T21:52:17.840+0000
2199023264078|13194139543551|2011-02-05T22:48:23.837+0000
2199023264373|8796093024051|2010-11-11T02:29:02.498+0000
2199023264373|10995116281656|2010-12-29T04:56:27.882+0000
2199023264373|17592186046041|2011-06-26T20:49:24.695+0000
2199023264373|21990232560967|2011-10-06T18:05:17.191+0000
2199023264373|26388279075665|2012-03-11T17:00:35.909+0000
2199023264373|30786325588455|2012-06-03T20:02:56.673+0000
2199023266489|24189255811566|2011-12-04T20:42:59.822+0000
4398046513300|4398046515753|2010-06-16T13:37:32.923+0000
4398046513300|30786325578585|2012-07-09T07:08:37.200+0000
4398046517864|10995116279387|2011-01-07T03:55:25.868+0000
4398046517864|19791209303924|2011-08-10T09:42:04.269+0000
6597069768070|8796093027111|2010-10-18T04:32:21.464+0000
6597069768078|17592186046896|2011-06-12T20:04:13.821+0000
6597069768078|28587302331581|2012-04-24T09:28:36.835+0000
6597069768604|19791209302513|2011-09-10T02:05:38.335+0000
6597069768604|28587302327361|2012-04-13T18:53:10.073+0000
6597069771785|8796093029854|2010-11-01T20:30:19.407+0000
6597069771808|17592186055309|2011-05-14T21:49:46.982+0000
6597069774524|8796093024507|2010-10-12T08:52:58.648+0000
6597069774524|28587302327496|2012-04-16T23:25:22.250+0000
6597069776021|17592186050893|2011-07-07T12:06:46.405+0000
6597069776021|30786325586154|2012-07-29T04:07:27.219+0000
8796093025074|8796093025306|2010-11-22T02:28:52.824+0000
8796093025074|8796093029276|2010-11-26T09:18:10.922+0000
8796093025074|8796093031803|2010-11-24T00:52:28.606+0000
8796093025074|10995116279705|2011-01-06T03:50:46.699+0000
8796093025074|10995116283017|2010-12-20T22:33:36.110+0000
8796093025074|10995116284246|2010-11-30T13:53:22.846+0000
8796093025074|10995116287288|2010-12-24T13:55:17.642+0000
8796093025074|13194139536094|2011-02-23T16:01:17.863+0000
8796093025074|13194139539393|2011-02-08T00:56:04.205+0000
8796093025074|13194139542377|2011-02-10T05:00:20.112+0000
8796093025074|15393162791322|2011-04-21T09:55:46.280+0000
8796093025074|15393162795012|2011-04-10T12:15:47.448+0000
8796093025074|15393162797342|2011-04-05T16:31:00.070+0000
8796093025074|15393162799498|2011-05-09T11:01:02.402+0000
8796093025074|17592186047120|2011-06-15T04:04:14.634+0000
8796093025074|17592186049726|2011-07-17T15:22:11.613+0000
8796093025074|17592186052424|2011-07-14T19:23:26.209+0000
8796093025074|17592186054756|2011-06-22T09:59:14.768+0000
8796093025074|19791209301354|2011-07-26T13:19:21.761+0000
8796093025074|19791209303550|2011-08-11T02:18:49.509+0000
8796093025074|19791209307907|2011-08-28T18:23:08.864+0000
8796093025074|19791209309900|2011-09-20T10:22:30.777+0000
8796093025074|21990232557493|2011-11-20T19:58:03.680+0000
8796093025074|21990232563466|2011-09-25T05:58:00.858+0000
8796093025074|21990232566412|2011-10-07T04:01:08.042+0000
8796093025074|24189255815565|2011-12-21T22:15:47.299+0000
8796093025074|24189255818675|2012-01-23T17:49:02.042+0000
8796093025074|24189255820751|2012-01-18T04:04:34.731+0000
8796093025074|26388279067358|2012-02-15T19:23:26.489+0000
8796093025074|26388279069947|2012-03-28T11:51:48.705+0000
8796093025074|26388279072179|2012-02-23T08:03:36.915+0000
8796093025074|26388279077248|2012-02-16T15:58:44.590+0000
8796093025074|28587302324954|2012-04-21T19:24:31.510+0000
8796093025074|28587302328109|2012-04-07T10:03:23.507+0000
8796093025074|28587302330051|2012-03-20T06:47:25.254+0000
8796093025074|28587302331601|2012-04-24T02:42:04.206+0000
8796093025074|30786325577752|2012-06-16T18:39:35.568+0000
8796093025074|30786325579512|2012-07-08T09:35:49.876+0000
8796093025074|30786325582091|2012-07-10T20:52:20.131+0000
8796093025074|30786325584673|2012-06-07T19:48:29.744+0000
8796093025074|30786325588465|2012-07-04T07:19:00.787+0000
8796093025074|32985348834937|2012-08-09T16:53:06.641+0000
8796093025074|32985348838934|2012-09-02T21:47:56.428+0000
8796093025074|32985348842449|2012-07-14T07:31:30.179+0000
8796093028035|26388279073986|2012-02-26T17:20:25.485+0000
8796093030220|26388279068324|2012-02-02T08:53:45.538+0000
8796093030696|21990232561712|2011-10-31T04:44:44.956+0000
8796093031549|15393162795439|2011-04-04T14:55:42.004+0000
10995116280838|17592186046293|2011-07-12T02:25:08.044+0000
10995116281758|17592186053137|2011-06-25T04:05:44.869+0000
13194139535834|32985348842048|2012-08-02T09:59:05.911+0000
13194139537558|24189255814564|2012-01-01T00:35:33.272+0000
13194139538068|13194139541111|2011-03-19T11:05:45.252+0000
13194139538068|17592186047327|2011-06-22T06:32:21.568+0000
13194139538068|19791209310429|2011-09-28T03:29:41.736+0000
13194139538068|24189255817250|2011-12-01T21:37:15.006+0000
13194139538068|30786325583810|2012-06-24T20:20:24.774+0000
13194139543017|24189255817517|2012-01-01T11:10:03.915+0000
15393162790289|30786325583918|2012-06-19T02:51:56.460+0000
15393162791062|28587302330170|2012-04-05T03:35:07.861+0000
15393162799675|21990232556528|2011-10-20T02:09:56.941+0000
19791209302818|24189255813016|2012-01-05T09:37:19.443+0000
19791209303390|19791209310001|2011-09-06T12:07:24.487+0000
19791209303390|28587302325873|2012-03-21T16:04:09.506+0000
19791209303390|30786325588250|2012-06-04T06:02:32.571+0000
19791209303980|21990232556528|2011-10-23T22:17:45.065+0000
19791209303980|21990232565205|2011-11-18T00:57:32.883+0000
19791209303980|26388279077364|2012-02-20T03:12:38.167+0000
19791209303980|30786325587255|2012-06-02T03:29:09.676+0000
19791209306423|19791209309631|2011-09-24T17:28:42.833+0000
19791209306423|28587302330281|2012-04-20T01:05:07.973+0000
21990232555801|28587302328202|2012-04-30T10:11:45.349+0000
21990232557079|21990232561542|2011-10-18T20:06:58.305+0000
21990232557079|24189255818789|2011-12-12T17:50:27.380+0000
21990232557079|28587302332601|2012-04-01T07:17:51.934+0000
21990232559760|24189255818260|2012-01-13T05:02:44.428+0000
21990232559760|32985348840628|2012-08-14T16:30:57.219+0000
21990232562128|26388279076608|2012-01-31T05:09:43.227+0000
21990232566089|30786325578383|2012-06-10T20:25:29.569+0000
24189255815218|24189255820021|2011-12-16T20:06:57.961+0000
24189255815218|26388279071981|2012-02-24T22:07:41.164+0000
24189255815218|28587302329064|2012-03-21T12:44:39.515+0000
24189255815218|30786325585162|2012-07-27T18:20:31.612+0000
24189255815218|32985348839608|2012-07-17T23:09:25.028+0000
24189255816376|26388279074580|2012-02-18T20:58:51.703+0000
24189255817139|26388279070362|2012-02-03T14:52:02.225+0000
24189255818365|28587302322537|2012-04-23T21:24:10.795+0000
26388279068077|30786325585162|2012-07-05T21:49:20.236+0000
26388279072353|28587302329250|2012-05-14T17:38:25.661+0000
26388279072353|30786325583508|2012-06-16T04:33:03.898+0000
26388279072353|32985348842179|2012-07-25T12:05:30.992+0000
26388279073077|28587302333058|2012-05-13T09:30:44.874+0000
28587302324385|28587302330822|2012-05-04T10:43:00.034+0000
28587302332155|30786325587229|2012-06-05T09:24:02.531+0000
30786325585729|32985348837503|2012-08-26T00:42:23.947+0000
5330|2199023255688|2010-04-11T19:14:28.640+0000
5330|2199023266083|2010-04-21T23:19:17.498+0000
5330|6597069768320|2010-08-25T15:22:16.514+0000
5330|8796093024837|2010-10-03T11:39:49.594+0000
5330|10995116286485|2010-11-20T04:50:45.744+0000
5330|13194139542656|2011-01-30T01:58:16.281+0000
5330|17592186052344|2011-06-20T22:55:50.841+0000
5330|21990232556947|2011-10-16T01:20:01.958+0000
5330|24189255819663|2011-12-31T22:20:16.613+0000
5330|26388279075815|2012-02-02T03:51:49.630+0000
5330|30786325584273|2012-06-22T09:09:38.776+0000
5330|32985348843502|2012-08-14T16:29:31.666+0000
9673|6597069772739|2010-07-24T06:59:28.130+0000
9673|24189255811862|2011-12-02T22:48:59.919+0000
9673|30786325588483|2012-07-03T10:21:06.136+0000
10205|13194139544019|2011-02-08T09:35:17.019+0000
10205|32985348834375|2012-08-03T02:51:06.350+0000
10925|2199023263575|2010-04-04T05:09:05.138+0000
10925|6597069769118|2010-08-27T17:06:34.945+0000
10925|13194139535602|2011-03-13T17:11:16.036+0000
10925|17592186046393|2011-06-12T04:42:51.373+0000
10925|19791209310001|2011-09-04T00:48:38.008+0000
10925|26388279066868|2012-02-20T17:07:47.306+0000
10925|30786325579731|2012-06-16T01:46:35.201+0000
2199023256077|2199023259916|2010-04-09T11:35:53.914+0000
2199023256077|6597069776255|2010-07-28T09:08:13.789+0000
2199023256077|8796093030364|2010-11-14T04:32:00.524+0000
2199023256077|13194139534340|2011-03-02T06:19:56.979+0000
2199023256077|15393162798801|2011-05-08T08:09:06.137+0000
2199023256077|19791209300402|2011-08-14T22:19:52.047+0000
2199023256077|21990232564450|2011-10-08T17:13:38.083+0000
2199023256077|26388279067571|2012-03-02T06:46:38.891+0000
2199023256077|28587302327025|2012-04-12T06:42:47.473+0000
2199023256077|30786325583825|2012-05-31T12:26:53.448+0000
2199023258003|2199023259752|2010-04-06T10:01:36.399+0000
2199023258003|6597069772578|2010-09-07T16:23:03.390+0000
2199023258003|8796093033182|2010-10-28T06:00:33.440+0000
2199023258003|15393162791004|2011-04-04T16:05:57.613+0000
2199023258003|21990232560143|2011-09-26T20:47:03.184+0000
2199023258003|26388279070247|2012-02-17T09:11:55.165+0000
2199023258003|28587302332758|2012-05-03T09:16:17.053+0000
2199023258742|17592186053137|2011-07-15T12:12:54.086+0000
2199023258980|28587302326940|2012-04-18T14:48:35.451+0000
4398046512733|26388279074356|2012-03-13T22:08:46.459+0000
6597069776242|8796093030080|2010-10-15T03:26:35.937+0000
6597069776242|10995116287847|2011-01-15T03:28:10.217+0000
6597069776242|15393162794918|2011-05-28T01:32:53.368+0000
6597069776242|19791209304005|2011-08-17T20:37:29.064+0000
6597069776242|24189255811116|2011-12-13T00:26:18.374+0000
6597069776242|24189255818939|2011-12-12T13:04:57.173+0000
6597069776242|26388279072426|2012-01-30T12:36:00.904+0000
6597069776242|26388279077212|2012-03-18T07:50:51.323+0000
6597069776242|30786325583825|2012-06-03T15:21:07.887+0000
6597069776242|32985348840618|2012-09-04T04:57:16.296+0000
6597069776307|10995116281649|2010-12-06T01:01:24.544+0000
6597069776307|15393162797405|2011-04-05T05:11:46.694+0000
6597069776307|24189255817311|2011-12-27T23:25:05.667+0000
6597069776307|28587302329575|2012-05-15T05:54:47.013+0000
6597069776307|32985348843728|2012-09-05T09:16:07.775+0000
8796093026103|10995116285723|2011-01-01T03:16:56.289+0000
8796093026103|15393162794145|2011-04-24T02:14:10.577+0000
8796093026103|17592186048866|2011-06-06T16:15:50.017+0000
8796093026103|21990232560990|2011-10-07T16:25:29.079+0000
8796093026103|24189255817638|2011-12-11T05:23:59.151+0000
8796093026103|26388279075850|2012-02-01T00:09:13.277+0000
8796093026103|30786325579755|2012-06-20T22:27:49.978+0000
8796093026103|32985348842441|2012-08-15T20:00:10.536+0000
8796093027686|10995116281472|2010-11-19T18:10:17.931+0000
8796093027686|10995116288556|2010-12-02T08:38:42.824+0000
8796093027686|15393162790832|2011-04-13T16:05:45.310+0000
8796093027686|15393162796726|2011-03-30T02:20:59.051+0000
8796093027686|17592186054149|2011-06-21T03:42:33.089+0000
8796093027686|19791209309221|2011-09-01T16:34:19.872+0000
8796093027686|21990232562501|2011-10-23T19:56:54.362+0000
8796093027686|24189255815219|2012-01-17T11:12:17.385+0000
8796093027686|26388279069942|2012-02-11T13:01:48.018+0000
8796093027686|28587302323682|2012-04-14T13:47:53.279+0000
8796093027686|28587302330915|2012-06-01T11:51:34.141+0000
8796093027686|30786325585998|2012-06-09T02:58:39.278+0000
8796093027686|32985348841279|2012-07-28T01:10:58.933+0000
8796093029261|19791209307491|2011-09-10T07:24:43.006+0000
8796093029945|30786325585162|2012-07-23T17:44:27.804+0000
8796093030952|17592186050656|2011-07-08T17:13:37.277+0000
8796093031263|10995116279846|2010-12-26T08:34:50.597+0000
8796093031263|15393162792354|2011-04-24T08:19:49.591+0000
8796093031263|19791209304651|2011-08-17T06:45:04.918+0000
8796093031263|24189255814409|2011-12-22T18:27:08.063+0000
8796093031263|28587302323655|2012-04-18T22:26:31.772+0000
8796093031429|15393162792989|2011-04-06T01:10:59.817+0000
8796093031429|32985348838034|2012-08-08T23:32:23.491+0000
10995116279672|10995116280491|2011-01-01T08:57:31.169+0000
10995116279672|13194139534578|2011-02-02T14:19:40.010+0000
10995116279672|24189255819114|2011-12-30T23:14:32.284+0000
10995116286032|13194139543507|2011-02-05T01:19:37.762+0000
10995116286032|19791209301883|2011-09-01T20:14:33.388+0000
10995116286032|26388279074032|2012-01-26T21:18:20.772+0000
10995116287870|10995116288670|2010-12-24T19:13:34.312+0000
10995116287870|15393162793912|2011-03-28T21:48:09.310+0000
10995116287870|17592186051252|2011-07-15T15:23:31.040+0000
10995116287870|21990232559828|2011-09-08T15:06:19.697+0000
10995116287870|24189255821392|2012-01-07T11:03:34.873+0000
10995116287870|26388279076043|2012-02-09T23:16:12.888+0000
10995116287870|28587302326423|2012-04-24T13:32:13.368+0000
10995116287870|30786325583918|2012-07-08T04:25:48.120+0000
10995116287870|32985348844015|2012-09-05T06:59:20.221+0000
13194139541018|30786325583869|2012-06-11T01:39:47.704+0000
13194139543537|30786325585162|2012-07-21T03:07:32.479+0000
15393162789953|24189255814889|2011-11-22T10:04:22.850+0000
15393162798354|17592186046041|2011-07-24T23:09:19.286+0000
15393162798354|21990232559204|2011-10-05T12:43:30.942+0000
15393162799107|15393162799563|2011-05-22T23:51:05.961+0000
15393162799602|17592186046913|2011-06-03T04:15:28.648+0000
15393162799602|19791209301229|2011-09-08T10:59:41.654+0000
15393162799602|21990232562330|2011-11-09T00:59:31.321+0000
15393162799602|24189255821519|2011-12-07T17:11:11.976+0000
15393162799602|28587302329523|2012-04-25T19:13:44.567+0000
15393162799602|30786325588227|2012-06-09T10:48:51.400+0000
17592186047108|17592186047338|2011-06-20T02:42:34.210+0000
17592186047108|21990232556220|2011-10-10T16:33:23.979+0000
17592186047108|26388279072736|2012-03-15T04:33:27.988+0000
17592186047108|30786325578600|2012-07-05T01:40:09.447+0000
17592186050142|24189255818723|2011-11-29T11:34:30.687+0000
17592186052299|19791209309424|2011-07-31T12:35:39.283+0000
17592186052299|30786325578585|2012-07-16T02:34:33.138+0000
17592186052479|19791209304470|2011-08-24T23:07:53.210+0000
17592186052479|28587302323175|2012-05-18T04:19:48.458+0000
17592186052593|17592186054325|2011-06-07T18:54:19.897+0000
17592186052593|19791209305217|2011-08-09T02:01:23.080+0000
17592186052593|21990232562029|2011-09-30T16:42:03.384+0000
17592186052593|26388279069097|2012-01-12T20:19:37.333+0000
17592186052593|28587302326907|2012-05-31T09:48:59.248+0000
17592186052593|32985348836556|2012-08-14T14:45:40.508+0000
17592186055110|21990232562089|2011-09-20T13:57:51.233+0000
17592186055110|24189255815845|2012-01-20T02:17:40.679+0000
17592186055110|26388279070235|2012-02-06T11:04:22.446+0000
17592186055110|26388279077398|2012-02-17T11:46:06.710+0000
17592186055110|30786325579799|2012-05-23T16:46:11.026+0000
17592186055110|32985348835356|2012-08-12T23:42:33.072+0000
19791209300324|26388279069942|2012-02-02T00:17:34.452+0000
19791209301471|21990232561364|2011-11-09T18:59:08.136+0000
19791209301519|19791209304051|2011-09-08T13:08:50.547+0000
19791209301519|32985348843760|2012-08-07T20:09:42.073+0000
19791209302009|30786325579648|2012-06-18T11:09:37.466+0000
19791209302036|19791209309221|2011-09-03T11:34:46.416+0000
19791209302036|24189255819860|2011-12-15T10:43:46.233+0000
19791209302036|28587302329108|2012-05-13T03:40:25.347+0000
19791209302036|32985348835899|2012-08-04T13:20:56.289+0000
19791209302312|21990232563274|2011-10-23T20:42:10.474+0000
19791209303481|32985348834375|2012-07-31T00:36:01.740+0000
24189255815464|28587302325774|2012-04-20T04:52:04.935+0000
24189255816898|26388279074416|2012-02-08T19:43:58.945+0000
24189255817121|28587302332407|2012-05-01T21:01:35.400+0000
24189255820130|24189255821889|2011-12-31T04:33:17.577+0000
24189255820130|30786325585383|2012-05-17T22:13:55.332+0000
26388279069693|28587302327824|2012-04-15T23:29:40.087+0000
26388279069693|30786325581208|2012-05-14T01:46:04.690+0000
26388279073156|28587302326035|2012-04-18T21:22:38.226+0000
28587302329601|30786325579604|2012-07-05T22:21:34.828+0000
28587302332507|30786325582056|2012-06-16T22:22:59.089+0000
28587302332507|32985348835374|2012-07-29T10:19:52.243+0000
30786325577859|30786325583204|2012-06-05T13:44:19.253+0000
30786325577859|32985348834483|2012-07-31T17:53:56.524+0000
30786325577859|32985348843825|2012-08-02T20:22:21.802+0000
30786325581656|30786325587446|2012-07-27T02:04:33.558+0000
32985348835455|32985348837386|2012-09-04T00:20:08.062+0000
143|4695|2010-01-09T22:57:14.362+0000
143|2199023265734|2010-04-19T13:45:22.634+0000
143|6597069773537|2010-08-16T15:38:37.190+0000
143|10995116287429|2010-12-05T12:12:14.389+0000
143|13194139543134|2011-03-05T02:19:57.293+0000
143|17592186045693|2011-06-11T07:05:57.436+0000
143|19791209303491|2011-08-19T10:25:41.647+0000
143|21990232556536|2011-10-24T13:03:16.102+0000
143|24189255815982|2011-12-23T17:53:03.333+0000
143|28587302326940|2012-05-06T11:25:24.284+0000
143|30786325581208|2012-06-02T23:21:39.310+0000
143|32985348836606|2012-08-10T16:22:53.055+0000
2194|6191|2010-02-26T16:21:10.304+0000
2194|2199023256893|2010-04-08T16:08:28.634+0000
2194|2199023262990|2010-05-01T08:52:48.836+0000
2194|4398046515114|2010-07-12T00:14:11.954+0000
2194|4398046521932|2010-05-19T10:33:19.153+0000
2194|6597069777210|2010-08-14T00:23:35.560+0000
2194|8796093029425|2010-10-11T01:55:08.615+0000
2194|10995116283038|2010-12-10T19:42:33.210+0000
2194|10995116288684|2010-11-24T09:01:06.594+0000
2194|13194139538935|2011-01-14T01:32:31.257+0000
2194|15393162793611|2011-04-02T08:52:01.071+0000
2194|17592186047120|2011-06-22T16:11:41.520+0000
2194|17592186053137|2011-07-08T02:49:51.739+0000
2194|19791209304263|2011-08-03T16:57:28.168+0000
2194|21990232557493|2011-10-31T01:47:36.483+0000
2194|21990232564501|2011-10-06T09:21:53.485+0000
2194|24189255812669|2011-12-29T08:26:43.515+0000
2194|24189255820621|2011-11-25T20:01:00.228+0000
2194|26388279072644|2012-03-07T03:14:03.574+0000
2194|28587302325948|2012-04-23T04:54:25.243+0000
2194|30786325578938|2012-06-25T21:35:39.764+0000
2194|30786325588351|2012-06-30T01:47:29.188+0000
2194|32985348843825|2012-08-03T07:11:19.972+0000
7322|15393162796861|2011-04-04T13:52:41.433+0000
8882|17592186046293|2011-07-07T15:53:46.864+0000
8882|30786325586386|2012-05-29T10:13:26.259+0000
2199023257653|4398046514546|2010-06-13T08:19:41.646+0000
2199023257653|8796093026563|2010-11-16T17:18:23.936+0000
2199023257653|21990232559900|2011-10-23T08:11:43.186+0000
2199023257653|26388279076689|2012-02-08T06:46:15.852+0000
2199023262114|4398046513766|2010-07-13T03:45:39.978+0000
2199023262114|8796093024559|2010-11-06T17:23:41.833+0000
2199023262114|10995116286055|2010-12-07T14:22:56.124+0000
2199023262114|13194139541878|2011-02-22T06:21:10.464+0000
2199023262114|19791209301374|2011-08-14T03:05:16.404+0000
2199023262114|21990232563984|2011-09-29T00:23:55.162+0000
2199023262114|30786325580379|2012-05-30T23:31:14.917+0000
2199023262114|32985348840338|2012-08-12T17:43:28.913+0000
2199023265381|4398046519372|2010-06-08T06:04:36.523+0000
2199023265381|8796093031885|2010-09-25T09:27:59.399+0000
2199023265381|15393162793849|2011-04-17T18:12:40.550+0000
2199023265381|30786325578383|2012-06-01T02:38:21.480+0000
4398046512440|6597069774399|2010-08-18T06:49:39.136+0000
4398046515134|19791209310216|2011-09-12T16:25:29.522+0000
4398046517643|4398046521939|2010-07-01T23:57:01.879+0000
4398046517643|8796093032301|2010-10-09T17:51:13.937+0000
4398046517643|24189255814889|2011-11-19T15:41:11.779+0000
