user_id, book_id, book_date, book_rating
3930,233495,2021-09-25 00:00:00,3
3930,53276,2021-12-15 00:00:00,4
3931,134128,2021-10-07 00:00:00,4
3932,118925,2021-07-18 00:00:00,2
3933,84922,2021-06-05 00:00:00,4
3935,81874,2021-06-11 00:00:00,5
3935,38772,2021-04-15 00:00:00,8
3935,107426,2020-09-16 00:00:00,6
3936,73704,2021-10-06 00:00:00,9
3940,159501,2021-03-04 00:00:00,1
3944,205881,2021-10-18 00:00:00,2
3947,156678,2020-12-25 00:00:00,4
3949,166981,2020-11-13 00:00:00,5
3953,162850,2021-05-11 00:00:00,6
3955,159128,2021-03-18 00:00:00,3
3955,60898,2021-02-15 00:00:00,9
3956,15190,2020-10-23 00:00:00,7
3956,25812,2020-11-20 00:00:00,5
3957,208188,2021-10-01 00:00:00,1
3963,123054,2021-07-15 00:00:00,9
3965,160395,2020-11-22 00:00:00,8
3968,84511,2021-08-22 00:00:00,7
3971,192106,2020-10-21 00:00:00,3
3972,58889,2021-12-13 00:00:00,7
3974,199641,2021-12-29 00:00:00,4
3977,88436,2020-12-06 00:00:00,7
3977,164989,2021-03-17 00:00:00,9
3978,216537,2020-09-01 00:00:00,9
3981,202845,2021-07-27 00:00:00,7
3981,110619,2021-10-26 00:00:00,7
3982,199888,2021-02-16 00:00:00,6
3984,180372,2021-12-18 00:00:00,1
3986,121096,2021-11-22 00:00:00,2
3986,2470,2021-12-20 00:00:00,4
3989,67742,2020-09-06 00:00:00,5
3991,135269,2021-05-18 00:00:00,8
3994,6170,2021-12-04 00:00:00,6
4003,214269,2021-07-17 00:00:00,3
4006,57663,2021-12-28 00:00:00,7
4006,49650,2021-05-25 00:00:00,4
4006,116948,2020-10-07 00:00:00,4
4010,200858,2021-09-19 00:00:00,8
4020,122588,2021-07-18 00:00:00,9
4024,228956,2021-10-15 00:00:00,4
4025,105044,2020-11-28 00:00:00,2
4026,182109,2021-01-23 00:00:00,1
4027,94860,2021-12-10 00:00:00,6
4042,230666,2021-08-02 00:00:00,4
4043,30420,2021-11-30 00:00:00,9
4044,48889,2020-09-29 00:00:00,9
4045,107095,2021-11-09 00:00:00,1
4049,149108,2021-11-04 00:00:00,1
4051,176817,2021-01-02 00:00:00,6
4051,202218,2020-09-27 00:00:00,9
4061,71458,2020-09-10 00:00:00,7
4063,76724,2021-01-22 00:00:00,9
4064,7895,2021-04-09 00:00:00,4
4065,221278,2021-07-31 00:00:00,7
4066,27995,2021-05-02 00:00:00,1
4069,170933,2021-04-07 00:00:00,7
4070,13875,2021-08-12 00:00:00,1
4075,178653,2021-09-18 00:00:00,1
4077,109069,2021-01-09 00:00:00,4
4079,113207,2021-09-17 00:00:00,1
4081,23236,2021-07-20 00:00:00,2
4083,95175,2021-09-17 00:00:00,8
4084,187050,2021-10-18 00:00:00,1
4085,40240,2021-01-11 00:00:00,2
4085,173264,2020-12-10 00:00:00,1
4087,139338,2020-10-21 00:00:00,1
4088,89418,2021-03-06 00:00:00,9
4090,145200,2021-12-20 00:00:00,8
4093,76799,2021-09-28 00:00:00,6
4093,120685,2021-08-29 00:00:00,4
4094,106554,2021-10-21 00:00:00,1
4094,169477,2020-10-14 00:00:00,1
4099,142036,2021-08-18 00:00:00,1
4102,6753,2020-11-28 00:00:00,7
4107,90972,2021-01-13 00:00:00,7
4108,162868,2021-04-04 00:00:00,7
4108,180279,2021-05-14 00:00:00,3
4109,310,2021-09-25 00:00:00,1
4110,88023,2021-08-29 00:00:00,9
4110,152269,2020-10-09 00:00:00,7
4111,29735,2020-11-27 00:00:00,4
4112,32329,2021-07-08 00:00:00,8
4119,150333,2021-11-14 00:00:00,6
4119,192081,2020-11-02 00:00:00,1
4121,91562,2020-11-12 00:00:00,2
4125,25084,2021-12-31 00:00:00,5
4127,87158,2020-10-27 00:00:00,3
4128,196132,2021-09-30 00:00:00,2
4130,95331,2021-08-26 00:00:00,4
4135,165336,2021-05-29 00:00:00,7
4137,87718,2021-12-02 00:00:00,6
4141,19312,2021-06-18 00:00:00,2
4144,174976,2021-03-12 00:00:00,7
4146,154020,2021-03-07 00:00:00,5
4147,17095,2021-08-07 00:00:00,1
4154,102541,2020-11-23 00:00:00,1
4155,19535,2021-03-20 00:00:00,2
4160,46335,2021-03-09 00:00:00,1
4163,37888,2021-10-24 00:00:00,4
4165,134824,2021-12-27 00:00:00,7
4166,138689,2021-08-15 00:00:00,1
4171,156485,2021-06-17 00:00:00,7
4173,161776,2021-04-20 00:00:00,1
4176,149277,2020-09-02 00:00:00,3
4177,69580,2021-04-15 00:00:00,6
4184,84870,2020-09-06 00:00:00,7
4184,109790,2021-03-12 00:00:00,5
4188,191970,2021-09-27 00:00:00,3
4188,93604,2021-03-30 00:00:00,2
4193,152741,2021-10-12 00:00:00,7
4193,115731,2021-12-12 00:00:00,7
4197,146821,2021-08-30 00:00:00,4
4199,151682,2021-11-01 00:00:00,7
4202,151451,2021-01-31 00:00:00,5
4205,96045,2021-09-09 00:00:00,4
4205,156547,2021-10-30 00:00:00,6
4222,81791,2020-09-12 00:00:00,9
4226,210145,2020-10-21 00:00:00,3
4226,6783,2021-12-06 00:00:00,9
4227,231048,2021-05-15 00:00:00,4
4232,51574,2020-09-28 00:00:00,3
4239,203641,2020-10-07 00:00:00,3
4246,118499,2021-03-28 00:00:00,5
4248,79581,2020-12-06 00:00:00,7
4250,58843,2020-10-25 00:00:00,6
4250,60579,2020-10-30 00:00:00,1
4252,44370,2021-06-08 00:00:00,1
4252,228316,2020-10-10 00:00:00,2
4263,74239,2021-07-18 00:00:00,6
4264,132277,2021-12-19 00:00:00,8
4265,95799,2020-12-02 00:00:00,9
4268,173999,2021-05-12 00:00:00,9
4273,79843,2021-06-10 00:00:00,8
4277,219343,2021-07-07 00:00:00,3
4277,198716,2021-08-12 00:00:00,1
4278,77249,2021-03-29 00:00:00,7
4283,1502,2021-09-06 00:00:00,9
4283,203946,2021-11-07 00:00:00,3
4290,119567,2021-11-29 00:00:00,6
4292,105284,2021-07-11 00:00:00,6
4292,201187,2021-08-01 00:00:00,7
4294,125295,2021-02-24 00:00:00,7
4295,42889,2021-11-17 00:00:00,7
4295,106815,2020-12-18 00:00:00,3
4297,121037,2021-01-31 00:00:00,4
4298,131315,2021-08-14 00:00:00,4
4302,148147,2021-08-15 00:00:00,1
4315,18929,2021-03-10 00:00:00,8
4319,45351,2021-07-01 00:00:00,4
4320,202780,2021-08-18 00:00:00,7
4324,225822,2020-10-15 00:00:00,2
4327,83648,2020-09-07 00:00:00,2
4332,70978,2021-02-16 00:00:00,3
4335,100040,2021-03-27 00:00:00,3
4338,155550,2021-10-05 00:00:00,3
4338,47279,2020-12-05 00:00:00,5
4345,40648,2021-09-29 00:00:00,4
4346,219114,2021-08-17 00:00:00,6
4346,43638,2020-10-04 00:00:00,4
4347,56056,2021-09-08 00:00:00,6
4348,155687,2021-09-11 00:00:00,7
4349,203431,2020-09-13 00:00:00,7
4349,154110,2020-09-20 00:00:00,1
4354,157216,2021-01-17 00:00:00,2
4357,161890,2021-04-14 00:00:00,4
4360,98622,2020-12-30 00:00:00,7
4365,100694,2021-05-24 00:00:00,9
4372,41257,2021-05-12 00:00:00,9
4373,49674,2020-12-26 00:00:00,3
4378,31986,2021-05-12 00:00:00,2
4380,201440,2021-07-24 00:00:00,5
4381,28233,2021-03-03 00:00:00,4
4382,35860,2021-12-30 00:00:00,1
4382,91217,2021-10-14 00:00:00,3
4384,218044,2021-11-16 00:00:00,1
4384,206089,2021-03-27 00:00:00,7
4389,172999,2021-05-21 00:00:00,9
4390,148142,2021-01-13 00:00:00,4
4393,197966,2020-11-29 00:00:00,4
4394,124460,2021-04-04 00:00:00,8
4396,228458,2020-12-02 00:00:00,1
4397,77040,2021-09-04 00:00:00,6
4397,26569,2020-11-20 00:00:00,9
4407,116359,2021-06-05 00:00:00,7
4408,154160,2021-06-11 00:00:00,7
4411,158898,2021-04-17 00:00:00,1
4416,176977,2020-10-26 00:00:00,8
4421,22730,2021-07-06 00:00:00,2
4425,127628,2021-02-27 00:00:00,2
4426,226126,2021-11-06 00:00:00,5
4426,141585,2020-11-11 00:00:00,7
4432,7411,2021-03-17 00:00:00,7
4437,4399,2020-12-26 00:00:00,7
4438,217987,2020-09-21 00:00:00,8
4438,181106,2021-04-22 00:00:00,7
4440,129866,2021-08-10 00:00:00,7
4443,28430,2020-10-18 00:00:00,8
4444,201010,2021-04-19 00:00:00,5
4446,145137,2021-06-16 00:00:00,9
4447,158779,2020-09-20 00:00:00,6
4450,177985,2021-04-18 00:00:00,8
4452,196489,2021-11-27 00:00:00,1
4452,137151,2020-11-23 00:00:00,3
4453,11511,2021-06-06 00:00:00,7
4463,182186,2021-06-29 00:00:00,6
4463,141175,2020-09-17 00:00:00,6
4466,54629,2021-07-02 00:00:00,4
4467,171781,2021-01-12 00:00:00,2
4468,149842,2021-07-25 00:00:00,5
4477,117251,2020-09-16 00:00:00,7
4479,106547,2021-07-15 00:00:00,4
4480,28310,2021-02-22 00:00:00,8
4481,216888,2021-07-26 00:00:00,8
4482,151861,2021-06-01 00:00:00,5
4484,170374,2021-03-26 00:00:00,9
4485,96277,2021-01-10 00:00:00,1
4490,24855,2021-03-05 00:00:00,8
4491,32247,2021-10-12 00:00:00,5
4492,143320,2021-12-27 00:00:00,7
4492,213805,2021-12-12 00:00:00,9
4493,64433,2021-11-10 00:00:00,1
4495,202138,2021-09-26 00:00:00,2
4495,93267,2021-10-29 00:00:00,9
4498,39615,2021-01-25 00:00:00,7
4500,110083,2021-02-17 00:00:00,5
4502,137495,2021-05-15 00:00:00,4
4502,234843,2021-10-06 00:00:00,7
4504,148122,2020-11-20 00:00:00,2
4504,13985,2021-05-24 00:00:00,5
4504,69404,2021-04-21 00:00:00,2
4508,90988,2021-02-25 00:00:00,7
4522,193699,2020-11-04 00:00:00,9
4525,112479,2021-07-19 00:00:00,1
4538,167554,2021-05-27 00:00:00,6
4539,204650,2021-06-09 00:00:00,7
4540,134977,2021-10-02 00:00:00,6
4546,25620,2021-06-13 00:00:00,9
4552,7555,2021-06-18 00:00:00,8
4557,163588,2021-09-21 00:00:00,5
4561,168646,2021-12-24 00:00:00,5
4564,5035,2021-04-24 00:00:00,9
4564,181139,2020-11-08 00:00:00,7
4566,164120,2021-03-01 00:00:00,8
4569,169189,2021-06-03 00:00:00,6
4569,196869,2020-12-14 00:00:00,2
4569,92769,2020-09-09 00:00:00,7
4572,77873,2020-09-13 00:00:00,9
4581,215676,2020-12-31 00:00:00,3
4582,59178,2021-01-20 00:00:00,4
4587,173158,2021-02-06 00:00:00,8
4588,148171,2021-11-21 00:00:00,8
4592,551,2020-12-06 00:00:00,7
4593,127477,2021-05-19 00:00:00,9
4601,57887,2021-01-16 00:00:00,1
4601,229267,2021-06-27 00:00:00,8
4606,195197,2021-09-24 00:00:00,9
4610,9349,2021-08-28 00:00:00,9
4611,200193,2021-08-27 00:00:00,5
4613,194882,2021-01-23 00:00:00,2
4620,23900,2021-07-20 00:00:00,1
4624,35876,2021-04-07 00:00:00,5
4624,170902,2021-09-12 00:00:00,1
4628,157587,2020-12-07 00:00:00,6
4631,75772,2021-06-12 00:00:00,2
4634,27848,2021-04-05 00:00:00,4
4638,42879,2021-01-13 00:00:00,5
4642,144949,2021-03-28 00:00:00,4
4642,130534,2020-12-15 00:00:00,2
4643,196057,2021-11-08 00:00:00,4
4643,139765,2021-07-25 00:00:00,9
4645,18131,2021-12-23 00:00:00,2
4653,76347,2021-04-30 00:00:00,6
4654,112805,2021-07-21 00:00:00,1
4655,150113,2021-12-07 00:00:00,9
4655,219941,2021-11-07 00:00:00,3
4656,179652,2021-12-09 00:00:00,7
4661,158672,2021-12-15 00:00:00,7
4667,23867,2021-10-23 00:00:00,4
4668,124916,2020-10-13 00:00:00,7
4669,30173,2021-09-14 00:00:00,2
4670,80149,2021-11-19 00:00:00,8
4674,39568,2021-12-31 00:00:00,8
4676,212062,2021-12-10 00:00:00,3
4677,119885,2021-11-05 00:00:00,1
4678,32504,2021-06-09 00:00:00,6
4680,104445,2021-06-08 00:00:00,1
4684,59499,2020-10-30 00:00:00,4
4687,21494,2021-10-06 00:00:00,9
4688,119544,2021-07-06 00:00:00,2
4694,158910,2021-08-13 00:00:00,5
4696,109619,2021-01-25 00:00:00,2
4696,99855,2021-04-08 00:00:00,9
4701,214455,2020-12-19 00:00:00,6
4703,26837,2021-09-08 00:00:00,5
4704,137351,2021-04-09 00:00:00,6
4705,198653,2021-07-05 00:00:00,4
4710,132424,2020-10-31 00:00:00,5
4710,53250,2021-11-28 00:00:00,1
4712,129680,2021-02-03 00:00:00,8
4712,157129,2020-12-14 00:00:00,1
4716,112684,2021-02-05 00:00:00,1
4720,140252,2021-12-15 00:00:00,1
4721,226627,2020-09-28 00:00:00,4
4730,228451,2020-10-13 00:00:00,7
4739,134271,2020-09-29 00:00:00,3
4740,206066,2021-02-07 00:00:00,7
4742,119058,2021-01-07 00:00:00,7
4748,45900,2021-10-10 00:00:00,4
4752,31472,2020-10-21 00:00:00,4
4753,186721,2021-03-25 00:00:00,1
4755,211662,2021-08-31 00:00:00,8
4755,68997,2021-10-18 00:00:00,3
4758,199755,2021-02-27 00:00:00,9
4760,140432,2021-11-15 00:00:00,9
4780,15928,2020-12-21 00:00:00,9
4782,17029,2021-11-20 00:00:00,2
4783,5959,2020-12-26 00:00:00,8
4783,12401,2021-01-07 00:00:00,2
4789,100534,2020-10-31 00:00:00,1
4798,102105,2020-10-05 00:00:00,2
4799,59057,2021-04-02 00:00:00,7
4809,161841,2021-04-03 00:00:00,5
4812,207650,2021-01-02 00:00:00,8
4813,79867,2020-11-19 00:00:00,5
4813,44003,2021-11-11 00:00:00,2
4821,8582,2020-11-29 00:00:00,4
4824,56790,2021-08-01 00:00:00,2
4827,177340,2021-08-06 00:00:00,5
4828,121729,2021-01-23 00:00:00,7
4828,164031,2020-10-12 00:00:00,5
4830,159969,2021-04-03 00:00:00,9
4830,126744,2021-12-02 00:00:00,2
4831,81483,2020-12-12 00:00:00,6
4834,163033,2021-09-01 00:00:00,6
4837,216974,2020-10-30 00:00:00,7
4842,33038,2021-08-24 00:00:00,9
4843,27930,2021-04-09 00:00:00,3
4849,83085,2021-07-02 00:00:00,5
4849,194306,2021-01-04 00:00:00,1
4850,26601,2020-12-22 00:00:00,4
4851,105772,2020-12-03 00:00:00,4
4852,10029,2021-03-03 00:00:00,8
4862,199608,2021-05-09 00:00:00,5
4864,15328,2020-09-03 00:00:00,2
4868,220302,2021-03-13 00:00:00,9
4869,172293,2021-11-04 00:00:00,9
4880,74771,2021-12-23 00:00:00,8
4882,197618,2021-09-05 00:00:00,9
4886,118861,2020-10-07 00:00:00,9
4890,125759,2021-09-13 00:00:00,8
4892,130629,2021-06-18 00:00:00,9
4895,196000,2021-03-04 00:00:00,6
4900,231788,2020-11-16 00:00:00,9
4906,7943,2020-10-11 00:00:00,7
4907,114112,2021-11-06 00:00:00,5
4910,117499,2020-10-21 00:00:00,8
4910,155844,2020-10-02 00:00:00,2
4917,125303,2021-02-21 00:00:00,5
4920,30297,2021-12-10 00:00:00,1
4921,143319,2021-10-14 00:00:00,2
4923,66583,2021-03-25 00:00:00,5
4925,16260,2021-01-31 00:00:00,4
4935,54242,2020-10-13 00:00:00,9
4939,234961,2021-08-11 00:00:00,4
4940,157505,2021-03-13 00:00:00,7
4944,159918,2020-10-16 00:00:00,4
4951,145312,2021-02-09 00:00:00,7
4951,105572,2021-01-25 00:00:00,5
4953,81918,2020-10-25 00:00:00,2
4953,201297,2021-03-06 00:00:00,7
4958,37385,2021-12-04 00:00:00,7
4959,197759,2021-04-07 00:00:00,5
4960,214285,2020-11-02 00:00:00,3
4961,73954,2021-05-16 00:00:00,6
4962,27281,2021-06-13 00:00:00,8
4962,234649,2020-11-18 00:00:00,1
4962,59221,2021-09-13 00:00:00,5
4963,51881,2021-05-07 00:00:00,9
4963,175538,2020-10-21 00:00:00,1
4966,226966,2021-11-07 00:00:00,3
4969,225755,2020-09-25 00:00:00,3
4972,153851,2020-09-15 00:00:00,7
4973,54430,2021-10-20 00:00:00,7
4976,212643,2021-02-12 00:00:00,5
4978,36106,2020-10-01 00:00:00,1
4981,10946,2021-03-11 00:00:00,3
4982,153264,2021-12-15 00:00:00,7
4983,213816,2021-05-31 00:00:00,5
4983,13159,2020-09-24 00:00:00,7
4986,135500,2021-02-05 00:00:00,3
4989,167747,2021-01-23 00:00:00,2
4993,155679,2020-12-16 00:00:00,5
4994,172020,2021-08-23 00:00:00,2
4995,146648,2021-08-02 00:00:00,7
5000,3768,2021-06-19 00:00:00,4
5003,31910,2020-11-16 00:00:00,9
5010,209048,2021-09-12 00:00:00,5
5012,117076,2021-05-17 00:00:00,5
5014,55947,2021-07-28 00:00:00,7
5014,128067,2021-11-19 00:00:00,4
5015,57991,2020-11-11 00:00:00,6
5016,59757,2021-09-29 00:00:00,4
5018,19683,2020-12-03 00:00:00,7
5020,91698,2021-02-26 00:00:00,9
5023,41241,2021-08-22 00:00:00,4
5024,56571,2021-12-22 00:00:00,1
5025,62704,2020-11-19 00:00:00,7
5032,32725,2020-09-16 00:00:00,8
5038,184872,2021-06-19 00:00:00,8
5048,155785,2021-12-04 00:00:00,9
5050,76414,2021-12-14 00:00:00,4
5054,61509,2021-05-17 00:00:00,5
5055,143875,2021-01-21 00:00:00,8
5055,48415,2021-08-29 00:00:00,3
5055,194853,2020-11-05 00:00:00,5
5056,224457,2020-10-28 00:00:00,7
5056,33296,2021-10-24 00:00:00,3
5058,50739,2021-04-06 00:00:00,5
5061,28257,2020-09-11 00:00:00,3
5064,120822,2021-05-13 00:00:00,7
5064,147768,2021-06-11 00:00:00,4
5064,229262,2021-03-26 00:00:00,1
5072,135392,2021-10-27 00:00:00,3
5073,45283,2021-04-11 00:00:00,6
5080,92915,2021-08-26 00:00:00,2
5081,126726,2021-06-03 00:00:00,7
5084,196268,2021-11-03 00:00:00,6
5084,95427,2021-07-10 00:00:00,5
5088,102885,2021-07-05 00:00:00,3
5090,1715,2021-04-11 00:00:00,9
5094,77517,2021-03-14 00:00:00,4
5095,6792,2021-07-01 00:00:00,7
5095,130814,2021-12-27 00:00:00,7
5102,160061,2021-07-07 00:00:00,4
5103,76927,2021-03-29 00:00:00,1
5105,26161,2021-02-16 00:00:00,5
5106,92766,2021-07-27 00:00:00,2
5107,79205,2020-11-27 00:00:00,7
5109,40027,2021-01-24 00:00:00,1
5112,234041,2021-11-16 00:00:00,1
5115,215643,2021-06-18 00:00:00,5
5116,197214,2021-05-21 00:00:00,4
5118,62111,2021-05-25 00:00:00,2
5123,149778,2021-03-03 00:00:00,4
5130,121577,2020-10-02 00:00:00,6
5131,133553,2021-05-16 00:00:00,7
5133,54876,2021-02-11 00:00:00,5
5139,195267,2020-10-27 00:00:00,7
5140,208872,2021-06-03 00:00:00,3
5146,97868,2021-09-02 00:00:00,1
5148,227769,2021-07-07 00:00:00,9
5149,218426,2021-02-05 00:00:00,5
5153,35232,2021-10-10 00:00:00,1
5154,208610,2021-04-08 00:00:00,8
5154,165402,2020-11-18 00:00:00,4
5154,222903,2020-10-29 00:00:00,8
5160,196052,2021-07-13 00:00:00,7
5162,192994,2021-07-14 00:00:00,8
5169,77179,2021-09-21 00:00:00,1
5170,44333,2021-05-10 00:00:00,4
5171,208435,2021-03-10 00:00:00,7
5172,206234,2021-02-03 00:00:00,7
5172,11651,2021-12-18 00:00:00,1
5174,42416,2021-09-04 00:00:00,6
5174,149778,2021-04-04 00:00:00,6
5177,65348,2021-09-21 00:00:00,7
5177,127528,2020-10-06 00:00:00,4
5181,211209,2021-10-19 00:00:00,5
5183,30283,2020-09-27 00:00:00,7
5189,157171,2020-10-20 00:00:00,8
5190,110528,2020-09-04 00:00:00,4
5192,69884,2021-06-12 00:00:00,3
5192,167019,2020-11-17 00:00:00,6
5198,107811,2021-06-08 00:00:00,1
5203,1640,2020-11-21 00:00:00,3
5204,83727,2021-01-26 00:00:00,3
5204,116200,2020-10-11 00:00:00,5
5204,157119,2021-04-30 00:00:00,1
5210,76460,2021-04-15 00:00:00,9
5219,17689,2021-11-30 00:00:00,1
5220,9152,2021-02-28 00:00:00,7
5221,173981,2020-12-19 00:00:00,8
5225,209926,2021-12-12 00:00:00,2
5225,163153,2021-07-09 00:00:00,3
5232,58365,2020-10-07 00:00:00,4
5236,53779,2020-12-02 00:00:00,8
5240,148720,2020-12-27 00:00:00,7
5242,199647,2021-07-02 00:00:00,2
5242,20853,2021-11-29 00:00:00,7
5242,125634,2021-11-09 00:00:00,3
5244,83405,2021-10-17 00:00:00,8
5245,184523,2021-04-29 00:00:00,3
5246,197374,2021-07-12 00:00:00,7
5251,133508,2021-06-09 00:00:00,5
5259,155010,2021-04-20 00:00:00,6
5261,54181,2021-04-16 00:00:00,2
5262,172040,2021-06-27 00:00:00,1
5268,173778,2021-04-08 00:00:00,3
5268,152406,2021-04-15 00:00:00,8
5272,93512,2021-12-04 00:00:00,3
5283,19824,2020-11-28 00:00:00,1
5284,180294,2021-07-03 00:00:00,1
5286,101329,2021-01-24 00:00:00,7
5287,184324,2021-07-08 00:00:00,8
5293,72907,2021-02-27 00:00:00,1
5298,193023,2020-09-01 00:00:00,2
5302,17691,2021-06-22 00:00:00,7
5304,223367,2021-02-10 00:00:00,7
5304,61921,2021-12-03 00:00:00,5
5306,115256,2021-08-26 00:00:00,4
5307,83677,2021-05-05 00:00:00,8
5314,123343,2021-08-10 00:00:00,8
5316,130094,2021-01-29 00:00:00,7
5318,152580,2020-12-26 00:00:00,5
5324,147273,2021-04-14 00:00:00,9
5326,179065,2020-09-22 00:00:00,9
5326,232709,2021-01-20 00:00:00,3
5327,187553,2020-09-24 00:00:00,1
5329,19440,2021-03-03 00:00:00,6
5329,15750,2021-06-28 00:00:00,5
5332,216019,2021-02-08 00:00:00,8
5342,111400,2021-12-12 00:00:00,4
5342,136661,2021-06-28 00:00:00,5
5343,28370,2021-05-22 00:00:00,6
5347,188745,2021-09-05 00:00:00,8
5348,226875,2021-05-19 00:00:00,2
5349,194499,2020-11-10 00:00:00,3
5349,46366,2021-01-29 00:00:00,5
5355,106935,2021-09-06 00:00:00,4
5355,192782,2020-09-03 00:00:00,2
5355,116354,2020-10-18 00:00:00,2
5358,142088,2021-04-11 00:00:00,8
5366,212476,2021-10-19 00:00:00,3
5366,174294,2020-10-14 00:00:00,1
5368,45113,2021-04-10 00:00:00,4
5371,222330,2021-10-23 00:00:00,1
5374,76315,2021-02-11 00:00:00,1
5381,130456,2021-01-13 00:00:00,3
5386,189761,2021-02-28 00:00:00,1
5386,138508,2021-10-24 00:00:00,5
5386,34232,2021-07-18 00:00:00,9
5390,69968,2021-05-31 00:00:00,4
5392,87735,2021-12-19 00:00:00,5
5392,75415,2021-04-20 00:00:00,1
5393,222019,2020-09-27 00:00:00,7
5398,41935,2021-09-06 00:00:00,9
5400,68181,2020-10-30 00:00:00,7
5402,193459,2021-01-15 00:00:00,8
5423,628,2021-12-04 00:00:00,6
5426,24328,2020-10-21 00:00:00,8
5430,98232,2021-03-29 00:00:00,7
5433,181532,2020-09-17 00:00:00,2
5435,82114,2021-05-06 00:00:00,3
5435,143018,2021-07-17 00:00:00,4
5436,180648,2021-06-18 00:00:00,5
5438,212748,2021-08-16 00:00:00,5
5446,84143,2020-11-14 00:00:00,7
5451,222739,2021-06-18 00:00:00,7
5452,36803,2020-11-01 00:00:00,1
5454,54657,2021-10-16 00:00:00,1
5461,43596,2021-06-07 00:00:00,6
5466,115427,2021-09-06 00:00:00,9
5467,93523,2021-08-28 00:00:00,2
5467,196273,2021-04-22 00:00:00,4
5478,34725,2021-02-07 00:00:00,2
5481,82874,2021-01-12 00:00:00,8
5485,87989,2021-03-18 00:00:00,9
5503,61743,2021-05-02 00:00:00,2
5505,48396,2021-02-03 00:00:00,5
5513,58603,2021-03-24 00:00:00,7
5514,113341,2021-04-21 00:00:00,5
5514,183852,2021-12-01 00:00:00,8
5516,228805,2021-02-14 00:00:00,6
5516,43591,2020-11-14 00:00:00,5
5528,62999,2021-11-07 00:00:00,7
5530,223222,2021-08-13 00:00:00,2
5531,151204,2021-08-07 00:00:00,7
5533,129478,2020-09-20 00:00:00,3
5533,139599,2020-12-04 00:00:00,8
5535,104254,2021-11-17 00:00:00,9
5537,9848,2020-09-01 00:00:00,5
5539,112048,2020-12-25 00:00:00,9
5539,213398,2020-11-19 00:00:00,8
5543,32076,2021-09-15 00:00:00,2
5543,206311,2021-11-22 00:00:00,2
5544,216759,2021-01-21 00:00:00,7
5544,71049,2021-03-30 00:00:00,9
5549,138610,2021-09-07 00:00:00,2
5558,80349,2021-06-14 00:00:00,8
5562,91949,2021-11-03 00:00:00,4
5563,148600,2021-05-06 00:00:00,1
5565,42791,2020-10-07 00:00:00,5
5566,5122,2021-01-29 00:00:00,9
5571,172097,2020-10-05 00:00:00,3
5571,91076,2021-03-22 00:00:00,2
5572,39515,2021-12-19 00:00:00,5
5580,192098,2021-03-13 00:00:00,7
5591,88106,2021-02-01 00:00:00,8
5596,165379,2021-09-10 00:00:00,8
5596,49995,2021-05-30 00:00:00,1
5598,142647,2021-03-10 00:00:00,6
5599,82884,2021-02-10 00:00:00,1
5601,64856,2021-11-15 00:00:00,5
5604,36079,2020-11-12 00:00:00,7
5618,123294,2021-02-09 00:00:00,3
5623,131818,2021-07-21 00:00:00,2
5628,207129,2021-01-31 00:00:00,2
5632,155280,2021-10-07 00:00:00,8
5637,63016,2021-12-11 00:00:00,6
5643,212183,2020-12-04 00:00:00,3
5647,90855,2021-03-16 00:00:00,1
5648,186878,2021-11-08 00:00:00,5
5650,34772,2020-10-23 00:00:00,7
5656,183652,2021-12-11 00:00:00,7
5657,166678,2021-06-24 00:00:00,3
5661,6223,2020-12-31 00:00:00,6
5664,168630,2021-01-22 00:00:00,9
5672,95251,2021-09-17 00:00:00,9
5673,186901,2021-08-04 00:00:00,6
5673,22824,2020-10-25 00:00:00,1
5681,94053,2021-05-19 00:00:00,4
5684,204680,2021-01-31 00:00:00,7
5685,154634,2021-04-11 00:00:00,6
5689,80841,2020-11-27 00:00:00,1
5697,114857,2021-04-23 00:00:00,3
5702,110967,2021-03-16 00:00:00,1
5707,186027,2020-12-06 00:00:00,5
5709,179265,2020-09-25 00:00:00,3
5709,229352,2021-09-18 00:00:00,4
5712,71570,2020-09-05 00:00:00,5
5713,86873,2021-01-21 00:00:00,5
5714,158703,2020-10-25 00:00:00,1
5714,57717,2021-07-06 00:00:00,6
5715,99899,2021-12-14 00:00:00,1
5718,139934,2021-04-04 00:00:00,9
5719,19621,2021-03-03 00:00:00,8
5719,223795,2020-09-08 00:00:00,8
5720,230497,2021-11-06 00:00:00,4
5723,64307,2020-11-23 00:00:00,1
5725,33175,2020-12-10 00:00:00,8
5726,187219,2020-12-10 00:00:00,5
5729,206020,2021-10-27 00:00:00,7
5733,123687,2021-12-23 00:00:00,1
5736,101872,2021-05-16 00:00:00,6
5741,1669,2021-12-10 00:00:00,3
5746,140634,2021-09-24 00:00:00,5
5756,27647,2020-09-03 00:00:00,1
5757,149486,2020-11-17 00:00:00,5
5758,73109,2020-10-02 00:00:00,8
5758,121856,2021-10-31 00:00:00,1
5760,235006,2021-07-30 00:00:00,4
5762,227326,2021-07-09 00:00:00,6
5763,121752,2021-11-20 00:00:00,6
5764,134686,2020-09-14 00:00:00,2
5768,71906,2020-09-16 00:00:00,9
5769,24575,2021-02-06 00:00:00,5
5771,19690,2021-09-14 00:00:00,1
5778,184475,2021-09-07 00:00:00,7
5778,164176,2021-09-02 00:00:00,8
5779,173231,2021-09-02 00:00:00,8
5781,180907,2020-12-02 00:00:00,8
5783,160867,2020-10-05 00:00:00,8
