user_id, campaign_id, resp_timestamp, resp_chnl
5764,69,2020-09-14 00:00:00,Website
5766,140,2020-09-12 00:00:00,Website
5772,194,2021-07-29 00:00:00,SMS
5775,325,2021-10-04 00:00:00,email
5776,159,2021-03-04 00:00:00,Website
5780,54,2021-04-06 00:00:00,email
5783,139,2020-11-30 00:00:00,SMS
5784,353,2021-10-07 00:00:00,SMS
5785,455,2021-02-27 00:00:00,email
5789,377,2021-06-27 00:00:00,social
5791,185,2021-02-15 00:00:00,Website
5792,157,2020-10-19 00:00:00,email
5795,218,2021-10-22 00:00:00,SMS
5803,165,2021-10-10 00:00:00,Website
5806,366,2021-11-22 00:00:00,SMS
5806,452,2021-05-29 00:00:00,social
5807,358,2021-08-18 00:00:00,Support
5807,27,2020-12-02 00:00:00,social
5808,22,2021-06-25 00:00:00,Support
5810,389,2021-01-26 00:00:00,email
5814,83,2020-09-05 00:00:00,Website
5815,113,2021-10-08 00:00:00,social
5815,95,2021-11-06 00:00:00,Website
5816,13,2021-12-15 00:00:00,social
5821,407,2021-04-11 00:00:00,social
5823,321,2021-08-13 00:00:00,social
5824,5,2020-10-30 00:00:00,Website
5828,442,2021-12-08 00:00:00,social
5836,205,2021-03-26 00:00:00,SMS
5836,102,2021-04-15 00:00:00,SMS
5837,309,2021-08-20 00:00:00,Website
5838,448,2021-07-16 00:00:00,SMS
5844,92,2021-04-04 00:00:00,social
5844,153,2021-03-17 00:00:00,social
5850,227,2021-01-08 00:00:00,Website
5853,321,2021-02-07 00:00:00,Website
5854,418,2021-01-19 00:00:00,social
5855,169,2020-10-14 00:00:00,email
5858,463,2021-05-14 00:00:00,social
5860,264,2020-09-01 00:00:00,Support
5868,358,2021-02-27 00:00:00,SMS
5871,421,2021-10-09 00:00:00,Website
5874,51,2020-09-24 00:00:00,email
5877,480,2021-11-01 00:00:00,social
5880,162,2021-12-03 00:00:00,social
5882,96,2020-09-24 00:00:00,email
5884,139,2021-08-24 00:00:00,social
5887,64,2020-12-06 00:00:00,SMS
5888,181,2021-08-28 00:00:00,SMS
5891,455,2021-02-27 00:00:00,social
5891,269,2021-09-26 00:00:00,Website
5892,150,2021-11-14 00:00:00,SMS
5896,312,2020-10-02 00:00:00,social
5898,275,2021-02-16 00:00:00,SMS
5900,427,2020-11-26 00:00:00,social
5902,276,2021-11-07 00:00:00,social
5902,308,2021-04-03 00:00:00,social
5904,138,2021-04-06 00:00:00,email
5906,356,2021-11-19 00:00:00,Chat
5906,478,2020-12-12 00:00:00,Website
5907,87,2021-07-17 00:00:00,social
5910,447,2021-01-21 00:00:00,Support
5911,59,2021-05-05 00:00:00,social
5913,282,2021-07-31 00:00:00,Website
5915,3,2020-10-29 00:00:00,Phone
5918,204,2020-09-28 00:00:00,social
5919,114,2020-10-11 00:00:00,email
5921,322,2020-11-11 00:00:00,email
5926,261,2021-08-12 00:00:00,Website
5927,202,2021-08-11 00:00:00,social
5929,479,2020-11-18 00:00:00,social
5929,230,2021-06-19 00:00:00,social
5932,267,2021-05-08 00:00:00,Support
5932,217,2021-06-25 00:00:00,Phone
5937,268,2021-05-13 00:00:00,Support
5941,141,2021-12-29 00:00:00,social
5946,114,2021-12-12 00:00:00,social
5948,300,2021-03-11 00:00:00,Phone
5954,167,2020-12-25 00:00:00,SMS
5955,243,2021-04-05 00:00:00,SMS
5957,95,2020-10-09 00:00:00,Website
5961,93,2020-09-13 00:00:00,social
5963,386,2021-09-18 00:00:00,Support
5964,384,2021-04-04 00:00:00,social
5965,323,2021-07-11 00:00:00,SMS
5965,462,2021-10-05 00:00:00,social
5966,80,2021-01-22 00:00:00,SMS
5966,147,2021-12-20 00:00:00,Website
5969,433,2021-05-24 00:00:00,social
5979,113,2021-09-16 00:00:00,SMS
5985,302,2021-12-04 00:00:00,Website
5986,342,2021-08-30 00:00:00,social
5988,435,2021-06-28 00:00:00,social
5992,364,2021-04-03 00:00:00,email
5994,222,2020-11-13 00:00:00,email
5995,248,2021-07-04 00:00:00,Website
5996,66,2020-11-20 00:00:00,Website
5997,252,2020-10-09 00:00:00,Support
5999,229,2020-09-05 00:00:00,social
6000,323,2020-12-07 00:00:00,social
6000,7,2021-09-02 00:00:00,SMS
6003,128,2021-01-03 00:00:00,social
6007,116,2021-03-10 00:00:00,email
6011,380,2021-01-07 00:00:00,email
6011,88,2021-02-28 00:00:00,Support
6018,159,2021-05-21 00:00:00,social
6018,377,2021-01-02 00:00:00,Support
6022,133,2021-10-17 00:00:00,Website
6028,157,2020-10-19 00:00:00,Support
6029,349,2021-01-22 00:00:00,social
6030,385,2021-07-25 00:00:00,Support
6033,441,2021-05-19 00:00:00,Website
6034,190,2021-09-02 00:00:00,Phone
6038,177,2020-11-16 00:00:00,social
6040,307,2021-11-19 00:00:00,email
6048,405,2020-09-04 00:00:00,social
6048,309,2021-09-14 00:00:00,Phone
6053,433,2021-11-06 00:00:00,email
6054,381,2021-11-24 00:00:00,social
6065,235,2020-11-18 00:00:00,social
6066,475,2021-08-07 00:00:00,social
6070,178,2021-03-14 00:00:00,social
6072,277,2020-12-24 00:00:00,Website
6073,77,2021-03-19 00:00:00,social
6075,113,2021-10-18 00:00:00,Support
6076,88,2021-01-02 00:00:00,SMS
6077,444,2021-04-05 00:00:00,social
6079,436,2021-11-28 00:00:00,email
6083,145,2021-06-26 00:00:00,Support
6084,7,2021-01-20 00:00:00,email
6093,342,2021-11-07 00:00:00,Website
6095,478,2020-10-23 00:00:00,social
6095,7,2020-09-05 00:00:00,SMS
6097,364,2021-03-27 00:00:00,email
6101,83,2021-02-16 00:00:00,social
6104,453,2021-03-01 00:00:00,email
6107,150,2021-02-02 00:00:00,Support
6107,431,2021-12-24 00:00:00,Website
6108,247,2021-10-11 00:00:00,social
6111,396,2020-10-11 00:00:00,Support
6113,231,2021-02-24 00:00:00,Website
6115,463,2020-10-10 00:00:00,social
6116,139,2021-09-07 00:00:00,SMS
6119,455,2021-06-09 00:00:00,Website
6121,64,2021-12-07 00:00:00,Website
6123,267,2021-05-05 00:00:00,social
6125,49,2021-04-15 00:00:00,social
6130,309,2021-12-11 00:00:00,SMS
6133,184,2020-12-17 00:00:00,Website
6133,16,2021-04-11 00:00:00,social
6134,146,2021-11-19 00:00:00,social
6135,282,2021-11-08 00:00:00,email
6137,405,2021-03-23 00:00:00,SMS
6138,153,2020-12-08 00:00:00,Phone
6140,280,2021-10-18 00:00:00,social
6143,125,2021-02-04 00:00:00,email
6144,449,2021-10-13 00:00:00,Website
6144,18,2021-01-20 00:00:00,Website
6145,367,2021-11-02 00:00:00,Chat
6150,343,2020-12-08 00:00:00,social
6153,19,2020-10-28 00:00:00,SMS
6158,159,2021-10-10 00:00:00,email
6161,193,2021-03-15 00:00:00,SMS
6166,216,2021-05-28 00:00:00,social
6166,76,2021-09-07 00:00:00,SMS
6167,139,2021-02-18 00:00:00,SMS
6168,37,2021-06-19 00:00:00,SMS
6169,257,2020-09-25 00:00:00,social
6169,419,2020-12-20 00:00:00,social
6174,338,2021-10-07 00:00:00,social
6175,18,2021-05-06 00:00:00,Website
6176,235,2021-12-18 00:00:00,social
6177,477,2021-10-22 00:00:00,Support
6177,162,2021-01-26 00:00:00,email
6179,347,2021-07-10 00:00:00,email
6179,290,2021-08-25 00:00:00,email
6181,74,2020-09-18 00:00:00,SMS
6183,221,2021-05-05 00:00:00,social
6184,151,2021-08-07 00:00:00,social
6185,233,2021-08-07 00:00:00,social
6190,11,2020-11-02 00:00:00,social
6192,364,2021-09-29 00:00:00,social
6194,434,2020-12-12 00:00:00,Website
6196,4,2021-07-24 00:00:00,social
6201,65,2021-07-01 00:00:00,SMS
6211,368,2021-09-01 00:00:00,Website
6211,269,2021-01-18 00:00:00,SMS
6214,63,2021-07-03 00:00:00,Support
6215,4,2021-01-09 00:00:00,Website
6215,15,2020-09-09 00:00:00,social
6220,389,2021-03-15 00:00:00,social
6222,131,2021-02-27 00:00:00,social
6222,5,2020-12-20 00:00:00,SMS
6223,292,2021-04-12 00:00:00,Phone
6223,81,2021-04-05 00:00:00,email
6227,364,2021-11-01 00:00:00,social
6236,98,2021-06-10 00:00:00,SMS
6236,403,2021-08-11 00:00:00,social
6236,311,2021-11-16 00:00:00,social
6237,158,2021-07-08 00:00:00,SMS
6237,66,2021-02-11 00:00:00,Website
6238,43,2021-10-28 00:00:00,Website
6248,124,2021-06-20 00:00:00,Website
6250,238,2021-10-24 00:00:00,Website
6251,236,2021-10-04 00:00:00,Phone
6252,36,2021-11-02 00:00:00,SMS
6256,235,2021-09-20 00:00:00,email
6256,271,2021-09-18 00:00:00,Website
6264,131,2021-09-24 00:00:00,Website
6265,105,2021-03-29 00:00:00,SMS
6266,431,2021-11-25 00:00:00,Website
6266,438,2020-11-30 00:00:00,Website
6273,216,2021-09-03 00:00:00,Website
6274,44,2021-08-17 00:00:00,SMS
6276,114,2021-03-28 00:00:00,Support
6277,212,2021-04-22 00:00:00,email
6277,105,2021-08-27 00:00:00,social
6279,254,2021-10-09 00:00:00,Website
6280,456,2021-12-17 00:00:00,social
6280,110,2021-07-03 00:00:00,Website
6283,46,2020-12-17 00:00:00,social
6283,343,2020-10-28 00:00:00,email
6284,212,2021-05-11 00:00:00,Website
6286,363,2021-12-26 00:00:00,Website
6286,65,2021-07-23 00:00:00,Website
6288,357,2020-11-10 00:00:00,Website
6290,43,2020-11-03 00:00:00,SMS
6290,376,2021-02-07 00:00:00,social
6296,470,2021-12-14 00:00:00,social
6297,314,2020-12-17 00:00:00,email
6299,358,2021-06-17 00:00:00,SMS
6299,375,2021-08-25 00:00:00,Support
6300,414,2021-05-09 00:00:00,Chat
6301,326,2021-12-04 00:00:00,email
6301,76,2021-03-12 00:00:00,email
6303,231,2020-10-15 00:00:00,Website
6304,463,2021-09-16 00:00:00,social
6309,163,2021-10-11 00:00:00,Website
6320,141,2020-10-15 00:00:00,social
6323,422,2021-12-14 00:00:00,social
6328,74,2021-10-22 00:00:00,Phone
6329,401,2020-12-25 00:00:00,Website
6331,431,2021-06-18 00:00:00,social
6334,216,2020-09-21 00:00:00,Website
6335,70,2021-07-21 00:00:00,Website
6335,115,2021-01-08 00:00:00,social
6339,423,2021-10-17 00:00:00,social
6339,86,2021-02-21 00:00:00,social
6340,134,2020-09-07 00:00:00,SMS
6348,200,2021-08-20 00:00:00,email
6351,35,2021-05-27 00:00:00,social
6352,241,2021-05-14 00:00:00,SMS
6354,299,2020-12-21 00:00:00,Website
6357,221,2020-09-07 00:00:00,email
6360,49,2020-12-11 00:00:00,email
6360,468,2021-07-09 00:00:00,Website
6360,436,2021-04-12 00:00:00,Website
6361,366,2021-12-09 00:00:00,Website
6364,210,2021-08-10 00:00:00,email
6365,349,2020-11-18 00:00:00,Website
6365,366,2021-09-03 00:00:00,Support
6366,185,2020-12-07 00:00:00,email
6371,410,2021-02-28 00:00:00,Support
6371,323,2021-05-13 00:00:00,email
6373,6,2021-04-13 00:00:00,Website
6374,46,2021-01-19 00:00:00,email
6377,3,2021-06-16 00:00:00,SMS
6379,41,2021-05-21 00:00:00,Website
6381,452,2021-06-08 00:00:00,Website
6382,123,2021-08-07 00:00:00,email
6383,277,2020-09-07 00:00:00,email
6389,478,2021-11-02 00:00:00,Support
6390,462,2020-10-22 00:00:00,social
6392,404,2020-12-25 00:00:00,Phone
6395,303,2021-09-21 00:00:00,social
6400,182,2021-02-26 00:00:00,SMS
6401,16,2021-05-30 00:00:00,social
6402,456,2021-07-06 00:00:00,Website
6404,150,2020-10-21 00:00:00,social
6406,160,2021-02-20 00:00:00,social
6406,170,2021-02-16 00:00:00,Phone
6407,171,2021-12-15 00:00:00,Website
6408,30,2021-07-06 00:00:00,email
6408,98,2021-05-18 00:00:00,SMS
6409,214,2021-10-22 00:00:00,Website
6411,34,2021-04-23 00:00:00,Website
6418,52,2021-06-29 00:00:00,Website
6418,411,2020-11-04 00:00:00,Support
6422,280,2020-11-09 00:00:00,social
6423,248,2020-11-19 00:00:00,social
6426,60,2021-03-05 00:00:00,Website
6427,215,2020-09-18 00:00:00,SMS
6428,329,2021-08-22 00:00:00,social
6433,99,2021-12-04 00:00:00,Website
6433,480,2021-11-27 00:00:00,social
6434,225,2021-05-27 00:00:00,email
6438,404,2021-08-26 00:00:00,Website
6438,413,2020-12-16 00:00:00,SMS
6439,476,2021-03-12 00:00:00,social
6439,193,2020-12-16 00:00:00,Support
6442,400,2020-10-11 00:00:00,social
6444,93,2020-12-30 00:00:00,email
6448,102,2021-02-12 00:00:00,social
6449,382,2021-09-01 00:00:00,SMS
6450,195,2021-01-10 00:00:00,Support
6451,382,2021-04-18 00:00:00,email
6451,193,2020-11-21 00:00:00,email
6451,332,2021-06-05 00:00:00,Support
6452,456,2020-11-02 00:00:00,social
6455,386,2021-03-17 00:00:00,email
6455,7,2020-12-16 00:00:00,Website
6455,417,2021-03-28 00:00:00,email
6459,102,2021-10-06 00:00:00,social
6461,478,2021-12-03 00:00:00,Website
6462,466,2020-09-12 00:00:00,social
6462,146,2021-11-27 00:00:00,social
6464,22,2021-04-15 00:00:00,SMS
6468,20,2021-03-23 00:00:00,SMS
6470,397,2020-10-20 00:00:00,email
6470,186,2020-11-01 00:00:00,email
6471,288,2021-12-02 00:00:00,email
6474,53,2020-12-03 00:00:00,Website
6478,183,2021-10-30 00:00:00,email
6481,450,2020-09-07 00:00:00,SMS
6485,257,2020-10-31 00:00:00,SMS
6485,98,2020-09-13 00:00:00,email
6491,190,2021-06-20 00:00:00,social
6494,78,2021-08-24 00:00:00,social
6505,382,2021-01-09 00:00:00,social
6506,404,2021-02-28 00:00:00,social
6508,5,2021-04-27 00:00:00,email
6508,407,2021-02-10 00:00:00,SMS
6509,286,2021-11-15 00:00:00,social
6511,83,2020-09-11 00:00:00,Website
6515,210,2020-10-02 00:00:00,Website
6518,71,2021-12-05 00:00:00,Website
6520,35,2021-12-25 00:00:00,Support
6528,44,2021-12-01 00:00:00,social
6528,203,2021-10-15 00:00:00,social
6528,452,2021-07-23 00:00:00,Website
6528,106,2021-08-21 00:00:00,Website
6531,169,2021-12-05 00:00:00,Website
6532,185,2021-10-05 00:00:00,email
6533,151,2020-10-14 00:00:00,Website
6533,464,2020-09-16 00:00:00,Support
6536,187,2021-04-25 00:00:00,email
6538,369,2021-04-27 00:00:00,email
6543,435,2021-06-15 00:00:00,Website
6546,246,2020-10-07 00:00:00,social
6549,470,2021-11-01 00:00:00,Support
6551,255,2021-02-20 00:00:00,email
6552,400,2020-11-12 00:00:00,Website
6552,379,2021-09-26 00:00:00,email
6553,474,2021-05-24 00:00:00,email
6553,37,2021-05-31 00:00:00,Website
6558,404,2021-06-28 00:00:00,SMS
6566,359,2021-11-05 00:00:00,SMS
6567,222,2021-10-02 00:00:00,social
6567,47,2020-12-24 00:00:00,email
6567,328,2021-03-20 00:00:00,social
6569,34,2021-11-03 00:00:00,Website
6572,42,2020-12-02 00:00:00,social
6581,89,2021-06-16 00:00:00,SMS
6584,42,2020-10-15 00:00:00,Support
6585,50,2021-12-08 00:00:00,social
6592,404,2021-07-26 00:00:00,social
6593,124,2020-09-29 00:00:00,SMS
6593,48,2021-05-10 00:00:00,Website
6595,263,2020-09-11 00:00:00,Website
6596,165,2020-10-23 00:00:00,social
6597,388,2021-10-12 00:00:00,SMS
6598,60,2021-03-05 00:00:00,social
6598,476,2021-08-26 00:00:00,Website
6599,282,2021-11-02 00:00:00,email
6599,291,2021-10-27 00:00:00,Support
6600,197,2021-11-13 00:00:00,Website
6603,13,2020-09-07 00:00:00,Website
6607,121,2021-03-01 00:00:00,Website
6609,480,2020-09-16 00:00:00,Website
6609,361,2021-04-20 00:00:00,Website
6610,80,2021-09-28 00:00:00,email
6611,206,2021-10-12 00:00:00,Support
6612,167,2020-09-18 00:00:00,Website
6613,322,2021-05-16 00:00:00,social
6613,243,2021-03-02 00:00:00,Support
6614,146,2021-09-03 00:00:00,social
6621,442,2020-10-24 00:00:00,SMS
6624,449,2020-10-21 00:00:00,social
6626,459,2021-10-11 00:00:00,email
6636,243,2021-07-04 00:00:00,social
6636,137,2021-03-25 00:00:00,email
6637,229,2021-06-26 00:00:00,social
6641,275,2021-04-15 00:00:00,email
6643,135,2021-07-16 00:00:00,Support
6643,53,2021-12-14 00:00:00,email
6645,99,2020-10-23 00:00:00,social
6645,38,2021-10-14 00:00:00,social
6647,430,2021-10-07 00:00:00,email
6648,323,2021-09-01 00:00:00,social
6648,291,2021-11-03 00:00:00,social
6654,258,2020-09-15 00:00:00,social
6654,9,2021-12-11 00:00:00,Website
6654,423,2021-04-24 00:00:00,social
6657,311,2021-06-27 00:00:00,social
6659,276,2021-08-05 00:00:00,social
6664,88,2021-08-06 00:00:00,email
6664,357,2021-09-22 00:00:00,SMS
6668,260,2021-02-17 00:00:00,Website
6668,142,2021-03-24 00:00:00,social
6673,271,2021-12-04 00:00:00,social
6674,22,2021-09-22 00:00:00,social
6674,304,2020-11-30 00:00:00,email
6674,229,2021-11-17 00:00:00,social
6677,268,2021-07-17 00:00:00,email
6677,110,2021-12-17 00:00:00,Website
6679,434,2021-12-05 00:00:00,email
6682,65,2021-10-10 00:00:00,email
6683,127,2021-04-02 00:00:00,Support
6683,278,2020-11-07 00:00:00,social
6693,270,2021-10-02 00:00:00,Website
6696,6,2021-10-22 00:00:00,social
6696,248,2020-09-15 00:00:00,email
6696,14,2021-12-26 00:00:00,social
6696,458,2021-06-01 00:00:00,Support
6702,72,2021-11-26 00:00:00,Website
6704,4,2021-06-19 00:00:00,social
6707,289,2021-04-03 00:00:00,SMS
6713,271,2021-08-15 00:00:00,social
6713,131,2021-03-26 00:00:00,email
6713,454,2021-11-18 00:00:00,social
6715,141,2020-12-11 00:00:00,email
6715,113,2020-11-24 00:00:00,email
6717,279,2021-04-27 00:00:00,email
6719,303,2021-08-28 00:00:00,Support
6721,392,2021-12-14 00:00:00,Support
6724,352,2021-04-01 00:00:00,SMS
6725,182,2020-11-12 00:00:00,email
6726,291,2021-01-06 00:00:00,Support
6726,297,2021-11-19 00:00:00,Website
6727,358,2020-11-06 00:00:00,Support
6728,205,2021-08-11 00:00:00,Website
6729,90,2021-12-04 00:00:00,social
6730,14,2021-11-04 00:00:00,Website
6737,41,2021-09-17 00:00:00,email
6741,123,2021-09-18 00:00:00,Website
6741,297,2021-05-08 00:00:00,SMS
6742,293,2021-04-16 00:00:00,email
6742,50,2021-09-23 00:00:00,social
6743,353,2021-04-04 00:00:00,email
6743,308,2021-04-11 00:00:00,social
6745,421,2021-07-28 00:00:00,SMS
6746,399,2021-10-26 00:00:00,social
6746,429,2021-06-08 00:00:00,email
6746,23,2021-12-19 00:00:00,SMS
6748,129,2021-05-19 00:00:00,social
6750,91,2021-02-27 00:00:00,email
6750,322,2021-12-25 00:00:00,Website
6750,193,2021-12-03 00:00:00,Website
6753,246,2021-09-30 00:00:00,social
6757,146,2021-03-25 00:00:00,social
6757,263,2021-04-20 00:00:00,social
6758,93,2021-04-27 00:00:00,Website
6760,393,2021-06-17 00:00:00,email
6765,59,2021-04-23 00:00:00,social
6769,190,2021-10-06 00:00:00,Website
6772,452,2020-09-05 00:00:00,email
6777,134,2021-06-15 00:00:00,SMS
6778,133,2020-11-12 00:00:00,SMS
6779,146,2021-08-20 00:00:00,email
6779,213,2020-10-28 00:00:00,social
6781,469,2020-11-03 00:00:00,social
6784,79,2021-06-30 00:00:00,social
6785,351,2021-10-22 00:00:00,social
6788,408,2021-09-05 00:00:00,social
6788,325,2021-02-24 00:00:00,social
6799,172,2021-07-21 00:00:00,email
6801,384,2021-06-28 00:00:00,email
6802,194,2021-05-03 00:00:00,social
6808,74,2021-03-01 00:00:00,Website
6808,454,2021-10-13 00:00:00,Website
6808,112,2021-08-30 00:00:00,Support
6812,125,2021-06-30 00:00:00,Website
6816,227,2021-01-19 00:00:00,social
6821,357,2021-09-18 00:00:00,social
6826,87,2020-12-10 00:00:00,social
6831,328,2021-06-19 00:00:00,social
6833,282,2020-12-24 00:00:00,Support
6833,280,2021-03-09 00:00:00,email
6834,139,2021-09-01 00:00:00,email
6839,36,2021-05-12 00:00:00,social
6841,190,2021-08-01 00:00:00,Website
6843,401,2021-04-23 00:00:00,social
6846,66,2020-10-15 00:00:00,Website
6847,305,2021-06-05 00:00:00,email
6848,3,2021-07-30 00:00:00,social
6851,45,2021-09-11 00:00:00,social
6851,113,2020-12-09 00:00:00,social
6854,28,2021-02-22 00:00:00,Support
6856,309,2021-12-20 00:00:00,SMS
6856,69,2021-01-17 00:00:00,social
6859,359,2021-02-18 00:00:00,Website
6862,308,2020-10-01 00:00:00,Website
6865,189,2021-10-10 00:00:00,social
6865,125,2021-12-02 00:00:00,Website
6868,427,2021-12-20 00:00:00,email
6869,405,2021-06-08 00:00:00,social
6870,351,2021-03-10 00:00:00,social
6871,378,2021-05-27 00:00:00,social
6873,115,2021-11-26 00:00:00,Phone
6873,345,2020-09-10 00:00:00,Website
6875,100,2021-03-09 00:00:00,social
6876,38,2021-09-29 00:00:00,Website
6880,66,2021-06-25 00:00:00,social
6882,54,2020-11-19 00:00:00,email
6887,101,2021-04-11 00:00:00,Support
6888,258,2021-04-18 00:00:00,Phone
6888,409,2021-05-22 00:00:00,social
6889,312,2021-03-27 00:00:00,social
6890,190,2021-05-03 00:00:00,social
6894,117,2021-05-03 00:00:00,social
6895,152,2021-09-24 00:00:00,social
6897,90,2021-05-10 00:00:00,Support
6897,183,2021-10-23 00:00:00,email
6898,65,2021-03-10 00:00:00,social
6899,31,2020-11-20 00:00:00,Website
6899,279,2021-06-21 00:00:00,email
6899,185,2021-12-04 00:00:00,SMS
6900,323,2021-05-14 00:00:00,Website
6902,140,2020-09-27 00:00:00,email
6906,409,2021-10-28 00:00:00,email
6907,223,2021-12-12 00:00:00,Website
6907,84,2021-08-31 00:00:00,SMS
6909,418,2021-09-05 00:00:00,Website
6909,128,2021-01-15 00:00:00,email
6910,460,2021-09-17 00:00:00,Website
6912,301,2021-03-18 00:00:00,social
6914,242,2021-01-25 00:00:00,email
6916,178,2021-08-30 00:00:00,email
6917,40,2021-06-08 00:00:00,Support
6921,66,2021-05-22 00:00:00,email
6922,395,2021-09-04 00:00:00,Support
6926,344,2020-10-17 00:00:00,Support
6928,400,2021-03-16 00:00:00,email
6928,32,2021-02-10 00:00:00,email
6931,390,2020-12-03 00:00:00,Website
6932,349,2021-03-09 00:00:00,social
6940,130,2021-03-06 00:00:00,Phone
6940,69,2021-03-01 00:00:00,social
6943,180,2021-03-26 00:00:00,email
6945,382,2021-01-27 00:00:00,Website
6949,83,2021-10-31 00:00:00,Website
6950,442,2021-04-02 00:00:00,SMS
6952,319,2021-07-10 00:00:00,Website
6955,350,2021-01-25 00:00:00,social
6958,245,2021-06-22 00:00:00,Website
6960,480,2021-04-26 00:00:00,SMS
6960,4,2021-02-16 00:00:00,SMS
6961,198,2021-10-03 00:00:00,email
6966,140,2021-05-24 00:00:00,email
6966,27,2020-09-09 00:00:00,Website
6968,39,2021-08-06 00:00:00,social
6971,86,2021-03-07 00:00:00,Support
6979,400,2021-07-09 00:00:00,social
6980,451,2021-08-30 00:00:00,email
6980,107,2021-09-03 00:00:00,Chat
6980,354,2021-08-06 00:00:00,email
6981,458,2021-03-25 00:00:00,social
6983,128,2021-03-01 00:00:00,email
6984,279,2021-03-07 00:00:00,SMS
6985,434,2021-12-03 00:00:00,Phone
6985,37,2021-10-16 00:00:00,social
6986,325,2021-05-11 00:00:00,email
6989,31,2021-12-15 00:00:00,email
6991,205,2021-07-27 00:00:00,social
6995,225,2021-10-30 00:00:00,email
6996,71,2021-12-23 00:00:00,social
7002,392,2020-10-02 00:00:00,social
7003,135,2021-10-15 00:00:00,SMS
7006,396,2021-02-10 00:00:00,Website
7007,163,2021-03-03 00:00:00,SMS
7008,53,2021-01-12 00:00:00,email
7009,240,2021-04-02 00:00:00,SMS
7009,388,2020-10-15 00:00:00,Phone
7010,314,2020-12-25 00:00:00,email
7017,471,2021-05-03 00:00:00,email
7017,409,2021-08-21 00:00:00,Website
7017,20,2021-09-08 00:00:00,email
7018,45,2021-03-04 00:00:00,Website
7021,418,2021-06-18 00:00:00,Website
7022,347,2021-10-17 00:00:00,SMS
7023,110,2020-10-30 00:00:00,social
7025,357,2020-10-31 00:00:00,Website
7026,170,2020-11-18 00:00:00,SMS
7028,290,2021-12-04 00:00:00,social
7028,164,2021-12-25 00:00:00,social
7029,424,2021-08-19 00:00:00,social
7032,27,2021-03-13 00:00:00,email
7033,385,2021-09-29 00:00:00,Website
7037,434,2021-11-19 00:00:00,Support
7038,29,2020-12-23 00:00:00,Support
7038,130,2021-05-09 00:00:00,email
7040,339,2021-03-22 00:00:00,Website
7043,326,2021-05-24 00:00:00,Support
7048,358,2021-06-01 00:00:00,Website
7049,329,2021-06-12 00:00:00,email
7050,415,2020-12-26 00:00:00,email
7052,243,2020-10-31 00:00:00,Website
7053,167,2021-07-31 00:00:00,SMS
7053,196,2021-04-10 00:00:00,Phone
7056,233,2021-09-11 00:00:00,SMS
7056,227,2021-09-05 00:00:00,Support
7059,143,2021-03-29 00:00:00,Website
7060,219,2021-10-26 00:00:00,social
7061,187,2020-12-20 00:00:00,social
7061,385,2021-11-15 00:00:00,social
7062,245,2020-11-04 00:00:00,SMS
7063,151,2021-11-18 00:00:00,social
7065,97,2021-08-22 00:00:00,Support
7068,360,2021-09-22 00:00:00,Support
7076,100,2021-10-04 00:00:00,social
7080,115,2021-09-20 00:00:00,Website
7085,215,2020-09-21 00:00:00,SMS
7085,386,2021-02-02 00:00:00,social
7089,418,2021-09-21 00:00:00,SMS
7091,362,2021-08-11 00:00:00,email
7103,264,2021-11-14 00:00:00,social
7104,16,2021-01-02 00:00:00,social
7106,356,2021-03-14 00:00:00,email
7106,254,2021-09-18 00:00:00,Website
7107,295,2020-11-04 00:00:00,email
7112,195,2021-11-07 00:00:00,Website
7112,323,2021-05-06 00:00:00,Chat
7118,58,2020-10-29 00:00:00,email
7119,75,2021-11-22 00:00:00,Phone
7120,14,2020-12-23 00:00:00,Website
7120,435,2020-12-18 00:00:00,Website
7120,244,2021-11-02 00:00:00,Website
7127,186,2021-04-06 00:00:00,email
7132,212,2020-09-19 00:00:00,Support
7133,418,2021-08-31 00:00:00,social
7134,96,2021-09-14 00:00:00,Support
7136,373,2020-11-04 00:00:00,social
7138,427,2021-06-05 00:00:00,social
7138,177,2021-08-13 00:00:00,Phone
7140,464,2021-07-21 00:00:00,email
7148,322,2021-03-02 00:00:00,social
7151,378,2021-06-22 00:00:00,social
7153,79,2021-06-01 00:00:00,social
7153,414,2021-12-17 00:00:00,social
7157,84,2021-09-02 00:00:00,Website
7158,463,2021-05-24 00:00:00,social
7159,51,2021-09-16 00:00:00,Website
7163,4,2021-10-18 00:00:00,Website
7165,16,2020-09-01 00:00:00,social
7170,350,2021-04-16 00:00:00,email
7172,438,2021-03-10 00:00:00,social
7173,281,2021-06-27 00:00:00,social
7175,256,2021-07-21 00:00:00,social
7179,360,2021-11-14 00:00:00,Support
7181,148,2021-06-04 00:00:00,email
7182,319,2021-09-06 00:00:00,SMS
7184,271,2020-10-01 00:00:00,email
7184,212,2021-07-23 00:00:00,social
7184,373,2021-07-14 00:00:00,Website
7190,366,2021-01-04 00:00:00,social
7196,358,2021-05-29 00:00:00,social
7196,452,2020-09-14 00:00:00,email
7196,429,2021-09-18 00:00:00,Website
7196,163,2021-09-11 00:00:00,social
7197,377,2021-05-22 00:00:00,email
7197,119,2021-12-17 00:00:00,social
7200,428,2021-05-14 00:00:00,Website
7209,68,2020-12-14 00:00:00,email
7210,322,2021-02-04 00:00:00,Support
7214,129,2021-08-17 00:00:00,email
7214,277,2020-10-28 00:00:00,social
7216,416,2021-03-19 00:00:00,Website
