user_id, campaign_id, solicit_timestamp
5055,310,2020-10-02 00:00:00
5055,108,2020-11-05 00:00:00
5055,403,2021-04-22 00:00:00
5056,461,2021-04-06 00:00:00
5056,260,2021-04-23 00:00:00
5056,86,2021-10-04 00:00:00
5056,131,2021-06-29 00:00:00
5057,387,2021-04-04 00:00:00
5057,102,2021-07-10 00:00:00
5058,136,2020-11-08 00:00:00
5058,456,2021-02-27 00:00:00
5058,406,2021-01-26 00:00:00
5059,133,2021-11-20 00:00:00
5059,323,2021-04-05 00:00:00
5059,275,2021-12-11 00:00:00
5060,245,2021-07-27 00:00:00
5060,309,2021-10-03 00:00:00
5060,95,2021-04-12 00:00:00
5060,59,2021-02-22 00:00:00
5060,12,2021-10-19 00:00:00
5061,96,2021-02-09 00:00:00
5061,398,2020-11-07 00:00:00
5061,324,2020-09-08 00:00:00
5062,27,2021-03-22 00:00:00
5062,70,2020-12-03 00:00:00
5062,154,2021-06-28 00:00:00
5062,169,2021-10-05 00:00:00
5062,91,2021-06-30 00:00:00
5062,309,2021-11-17 00:00:00
5062,386,2021-10-21 00:00:00
5063,400,2021-06-14 00:00:00
5063,201,2021-03-09 00:00:00
5063,242,2021-03-31 00:00:00
5063,173,2021-08-10 00:00:00
5064,152,2021-06-11 00:00:00
5064,53,2021-12-29 00:00:00
5064,185,2021-03-26 00:00:00
5064,427,2021-12-26 00:00:00
5065,361,2021-12-12 00:00:00
5066,183,2021-01-17 00:00:00
5066,234,2020-10-30 00:00:00
5066,122,2021-03-19 00:00:00
5066,450,2020-11-26 00:00:00
5066,357,2021-02-26 00:00:00
5066,13,2021-02-11 00:00:00
5067,399,2021-07-24 00:00:00
5068,166,2020-12-17 00:00:00
5068,4,2021-01-29 00:00:00
5068,309,2021-08-19 00:00:00
5068,407,2021-12-25 00:00:00
5070,214,2021-09-06 00:00:00
5070,291,2021-02-26 00:00:00
5070,253,2021-09-18 00:00:00
5070,264,2021-05-01 00:00:00
5070,156,2021-01-14 00:00:00
5070,185,2021-01-13 00:00:00
5071,90,2021-02-15 00:00:00
5072,128,2021-01-18 00:00:00
5072,455,2020-10-06 00:00:00
5072,333,2021-07-05 00:00:00
5072,105,2021-09-27 00:00:00
5074,182,2020-11-16 00:00:00
5075,349,2021-03-16 00:00:00
5075,245,2021-09-17 00:00:00
5075,21,2020-12-25 00:00:00
5075,370,2021-10-13 00:00:00
5076,201,2021-01-23 00:00:00
5076,202,2021-01-11 00:00:00
5076,480,2021-01-01 00:00:00
5077,72,2021-06-22 00:00:00
5077,35,2020-10-09 00:00:00
5077,36,2021-10-17 00:00:00
5078,133,2020-10-17 00:00:00
5078,5,2020-10-20 00:00:00
5078,454,2021-11-19 00:00:00
5078,54,2021-02-28 00:00:00
5079,226,2021-08-02 00:00:00
5079,184,2021-07-15 00:00:00
5080,277,2021-12-27 00:00:00
5080,213,2020-10-05 00:00:00
5080,48,2021-08-26 00:00:00
5080,205,2020-09-09 00:00:00
5080,297,2021-08-30 00:00:00
5080,53,2021-06-24 00:00:00
5081,470,2020-11-05 00:00:00
5081,293,2021-03-13 00:00:00
5081,127,2021-03-03 00:00:00
5081,381,2021-03-22 00:00:00
5081,470,2021-10-10 00:00:00
5082,233,2021-09-30 00:00:00
5083,170,2020-10-05 00:00:00
5083,39,2021-09-12 00:00:00
5083,196,2020-09-01 00:00:00
5083,76,2021-06-15 00:00:00
5084,324,2021-11-03 00:00:00
5084,321,2021-01-02 00:00:00
5084,56,2021-09-02 00:00:00
5084,97,2020-11-03 00:00:00
5085,431,2021-01-05 00:00:00
5085,220,2021-07-05 00:00:00
5085,118,2021-08-15 00:00:00
5086,57,2021-05-07 00:00:00
5088,136,2021-10-02 00:00:00
5088,262,2021-08-28 00:00:00
5088,105,2021-10-15 00:00:00
5088,118,2021-07-16 00:00:00
5088,273,2021-07-05 00:00:00
5088,220,2021-10-26 00:00:00
5089,25,2021-01-24 00:00:00
5089,110,2021-11-08 00:00:00
5089,71,2020-12-12 00:00:00
5090,357,2020-11-09 00:00:00
5091,63,2021-08-31 00:00:00
5091,440,2021-05-22 00:00:00
5091,377,2020-09-07 00:00:00
5091,3,2021-08-06 00:00:00
5091,58,2020-10-05 00:00:00
5091,308,2021-10-21 00:00:00
5092,134,2021-01-28 00:00:00
5092,103,2020-09-24 00:00:00
5093,280,2021-03-17 00:00:00
5093,474,2021-10-13 00:00:00
5093,221,2020-10-29 00:00:00
5094,356,2020-09-24 00:00:00
5094,138,2021-08-17 00:00:00
5094,114,2021-10-23 00:00:00
5094,269,2021-06-03 00:00:00
5094,205,2021-04-23 00:00:00
5095,301,2021-12-15 00:00:00
5095,8,2021-10-10 00:00:00
5095,369,2021-11-03 00:00:00
5095,418,2021-02-06 00:00:00
5096,210,2021-03-27 00:00:00
5096,391,2021-11-29 00:00:00
5096,325,2021-12-15 00:00:00
5096,344,2020-09-07 00:00:00
5096,449,2021-01-24 00:00:00
5096,85,2021-01-30 00:00:00
5096,14,2021-04-28 00:00:00
5097,387,2021-09-06 00:00:00
5097,97,2021-04-07 00:00:00
5097,344,2021-12-01 00:00:00
5097,441,2020-11-28 00:00:00
5097,258,2020-11-03 00:00:00
5097,295,2021-03-07 00:00:00
5097,228,2021-07-24 00:00:00
5097,257,2021-06-05 00:00:00
5098,289,2021-05-01 00:00:00
5098,136,2021-10-01 00:00:00
5100,423,2021-01-11 00:00:00
5100,57,2021-01-13 00:00:00
5100,312,2021-06-16 00:00:00
5100,378,2020-12-09 00:00:00
5100,332,2021-08-14 00:00:00
5101,125,2020-12-11 00:00:00
5102,197,2021-03-21 00:00:00
5102,54,2021-09-05 00:00:00
5103,186,2020-10-30 00:00:00
5103,210,2021-06-14 00:00:00
5103,200,2020-10-12 00:00:00
5104,22,2021-04-01 00:00:00
5104,304,2021-07-20 00:00:00
5105,196,2021-03-24 00:00:00
5106,430,2020-12-27 00:00:00
5106,385,2021-11-23 00:00:00
5106,246,2021-02-24 00:00:00
5107,35,2020-09-16 00:00:00
5107,88,2021-07-12 00:00:00
5107,50,2021-04-17 00:00:00
5108,191,2020-09-28 00:00:00
5109,463,2020-12-22 00:00:00
5109,131,2021-05-18 00:00:00
5109,66,2021-01-25 00:00:00
5110,157,2021-03-27 00:00:00
5110,375,2021-09-15 00:00:00
5110,444,2021-05-08 00:00:00
5110,230,2021-12-11 00:00:00
5110,48,2021-11-12 00:00:00
5111,30,2021-11-14 00:00:00
5112,413,2021-12-02 00:00:00
5112,255,2020-12-29 00:00:00
5112,181,2021-09-01 00:00:00
5112,335,2021-09-23 00:00:00
5112,6,2020-10-09 00:00:00
5112,264,2021-09-21 00:00:00
5112,242,2020-11-03 00:00:00
5112,25,2021-08-21 00:00:00
5113,411,2020-09-08 00:00:00
5113,133,2020-09-25 00:00:00
5113,427,2021-04-23 00:00:00
5113,183,2020-09-23 00:00:00
5113,438,2021-01-14 00:00:00
5114,263,2020-12-29 00:00:00
5114,343,2021-01-16 00:00:00
5114,205,2021-02-12 00:00:00
5114,140,2020-11-17 00:00:00
5114,400,2021-03-03 00:00:00
5114,240,2021-05-28 00:00:00
5115,127,2021-01-08 00:00:00
5115,393,2021-09-07 00:00:00
5115,386,2021-10-17 00:00:00
5116,133,2021-04-08 00:00:00
5116,363,2020-11-13 00:00:00
5117,322,2021-06-19 00:00:00
5117,464,2021-08-23 00:00:00
5118,310,2021-12-07 00:00:00
5118,420,2021-09-22 00:00:00
5118,80,2021-05-20 00:00:00
5118,81,2021-05-25 00:00:00
5119,441,2021-05-15 00:00:00
5120,14,2021-10-17 00:00:00
5120,129,2020-12-14 00:00:00
5120,137,2021-02-13 00:00:00
5120,414,2021-11-24 00:00:00
5120,356,2021-03-02 00:00:00
5120,456,2020-10-01 00:00:00
5121,248,2021-12-09 00:00:00
5121,116,2021-05-03 00:00:00
5121,97,2021-07-31 00:00:00
5122,80,2021-10-25 00:00:00
5122,435,2021-03-20 00:00:00
5122,143,2021-05-15 00:00:00
5123,40,2021-12-06 00:00:00
5123,476,2021-12-30 00:00:00
5123,245,2021-11-13 00:00:00
5123,259,2021-09-13 00:00:00
5124,91,2021-04-13 00:00:00
5124,372,2021-03-17 00:00:00
5124,379,2021-01-09 00:00:00
5124,60,2021-08-20 00:00:00
5125,245,2021-03-24 00:00:00
5125,36,2021-05-29 00:00:00
5125,100,2021-01-31 00:00:00
5126,289,2020-10-29 00:00:00
5126,382,2021-08-27 00:00:00
5126,3,2021-03-23 00:00:00
5127,390,2021-07-03 00:00:00
5127,401,2021-02-04 00:00:00
5127,432,2021-07-06 00:00:00
5128,317,2021-05-14 00:00:00
5128,380,2020-12-29 00:00:00
5129,145,2021-04-19 00:00:00
5129,403,2020-10-03 00:00:00
5129,30,2021-09-21 00:00:00
5129,216,2021-06-18 00:00:00
5129,152,2020-12-27 00:00:00
5130,462,2021-11-21 00:00:00
5130,441,2021-05-01 00:00:00
5130,44,2021-10-01 00:00:00
5130,177,2021-04-11 00:00:00
5131,362,2021-07-10 00:00:00
5131,197,2020-11-01 00:00:00
5131,477,2021-05-16 00:00:00
5131,443,2021-09-10 00:00:00
5131,95,2021-05-14 00:00:00
5131,74,2021-06-06 00:00:00
5131,42,2021-04-12 00:00:00
5131,189,2021-08-14 00:00:00
5132,426,2021-02-04 00:00:00
5133,60,2021-12-01 00:00:00
5133,249,2021-05-19 00:00:00
5133,42,2021-08-22 00:00:00
5133,149,2020-09-16 00:00:00
5133,470,2020-11-25 00:00:00
5133,182,2021-02-11 00:00:00
5134,134,2021-11-14 00:00:00
5134,109,2021-10-26 00:00:00
5135,302,2021-06-13 00:00:00
5135,259,2021-07-18 00:00:00
5136,315,2020-11-25 00:00:00
5136,198,2021-10-26 00:00:00
5136,141,2021-03-09 00:00:00
5136,410,2021-04-18 00:00:00
5137,32,2021-09-15 00:00:00
5137,455,2021-02-08 00:00:00
5137,247,2021-05-02 00:00:00
5137,205,2021-08-14 00:00:00
5137,438,2021-07-23 00:00:00
5137,103,2020-09-18 00:00:00
5137,30,2021-12-16 00:00:00
5138,323,2020-09-09 00:00:00
5138,345,2021-05-23 00:00:00
5138,31,2021-12-02 00:00:00
5139,320,2021-02-18 00:00:00
5139,436,2021-06-26 00:00:00
5139,49,2021-10-31 00:00:00
5140,221,2021-07-19 00:00:00
5140,54,2021-10-03 00:00:00
5140,61,2021-04-30 00:00:00
5140,476,2021-02-19 00:00:00
5141,162,2021-08-07 00:00:00
5143,463,2020-12-07 00:00:00
5143,23,2021-06-13 00:00:00
5144,282,2020-11-18 00:00:00
5144,442,2021-08-18 00:00:00
5144,240,2021-11-14 00:00:00
5145,254,2021-11-09 00:00:00
5145,205,2021-07-23 00:00:00
5145,282,2021-07-11 00:00:00
5146,15,2021-06-28 00:00:00
5146,451,2021-10-24 00:00:00
5146,460,2021-05-18 00:00:00
5146,388,2021-12-22 00:00:00
5146,131,2021-11-05 00:00:00
5146,185,2021-09-02 00:00:00
5146,295,2020-12-24 00:00:00
5147,51,2021-03-25 00:00:00
5147,30,2021-10-23 00:00:00
5147,100,2021-07-17 00:00:00
5148,15,2020-09-25 00:00:00
5148,390,2021-01-21 00:00:00
5148,329,2021-04-25 00:00:00
5148,301,2021-08-05 00:00:00
5149,15,2021-10-24 00:00:00
5149,45,2020-12-11 00:00:00
5149,140,2021-02-05 00:00:00
5149,76,2021-08-06 00:00:00
5149,172,2020-10-31 00:00:00
5150,197,2020-12-08 00:00:00
5152,68,2020-11-19 00:00:00
5152,299,2020-10-23 00:00:00
5152,6,2021-12-07 00:00:00
5152,293,2021-07-15 00:00:00
5153,450,2020-11-13 00:00:00
5153,198,2021-04-13 00:00:00
5153,462,2021-01-14 00:00:00
5154,337,2020-11-29 00:00:00
5154,459,2020-11-18 00:00:00
5154,405,2021-10-09 00:00:00
5154,275,2020-10-29 00:00:00
5155,71,2020-09-07 00:00:00
5156,38,2020-10-06 00:00:00
5156,306,2021-09-16 00:00:00
5156,341,2021-02-06 00:00:00
5157,447,2021-02-05 00:00:00
5157,359,2021-10-07 00:00:00
5157,49,2020-12-16 00:00:00
5157,171,2021-04-27 00:00:00
5157,105,2021-12-24 00:00:00
5157,106,2021-12-18 00:00:00
5157,234,2021-04-02 00:00:00
5157,478,2021-05-26 00:00:00
5157,49,2021-05-24 00:00:00
5157,176,2021-10-22 00:00:00
5158,321,2021-09-26 00:00:00
5158,448,2021-04-08 00:00:00
5158,185,2020-12-08 00:00:00
5158,53,2021-04-25 00:00:00
5158,183,2021-07-22 00:00:00
5158,235,2021-06-11 00:00:00
5158,437,2021-05-21 00:00:00
5159,378,2021-09-06 00:00:00
5159,41,2021-02-19 00:00:00
5159,446,2020-10-18 00:00:00
5160,457,2021-03-05 00:00:00
5160,365,2021-06-02 00:00:00
5160,396,2020-11-18 00:00:00
5160,239,2021-02-17 00:00:00
5160,68,2020-10-27 00:00:00
5160,285,2021-12-05 00:00:00
5161,315,2021-08-18 00:00:00
5161,411,2020-09-17 00:00:00
5161,180,2021-03-25 00:00:00
5162,156,2021-02-13 00:00:00
5162,443,2021-07-03 00:00:00
5162,40,2020-09-06 00:00:00
5162,252,2020-12-02 00:00:00
5163,404,2021-10-28 00:00:00
5163,269,2021-03-13 00:00:00
5163,315,2021-11-01 00:00:00
5163,136,2021-06-06 00:00:00
5163,84,2020-11-22 00:00:00
5163,89,2021-09-21 00:00:00
5164,43,2020-09-20 00:00:00
5164,106,2020-11-27 00:00:00
5164,405,2020-09-05 00:00:00
5164,85,2021-07-31 00:00:00
5165,361,2020-10-24 00:00:00
5166,121,2021-07-12 00:00:00
5166,126,2021-06-29 00:00:00
5166,106,2021-01-15 00:00:00
5166,146,2021-08-30 00:00:00
5167,38,2020-09-11 00:00:00
5167,447,2021-02-23 00:00:00
5167,181,2021-12-23 00:00:00
5167,136,2021-01-06 00:00:00
5167,240,2021-08-07 00:00:00
5167,138,2021-01-05 00:00:00
5167,115,2020-10-11 00:00:00
5168,471,2021-04-22 00:00:00
5168,80,2021-01-31 00:00:00
5168,181,2021-08-10 00:00:00
5168,42,2020-10-30 00:00:00
5168,356,2021-08-20 00:00:00
5168,128,2021-10-12 00:00:00
5169,461,2021-06-16 00:00:00
5169,364,2021-02-20 00:00:00
5169,357,2021-03-21 00:00:00
5169,476,2021-11-14 00:00:00
5170,342,2021-05-13 00:00:00
5170,297,2021-10-16 00:00:00
5172,60,2021-07-19 00:00:00
5172,131,2020-11-12 00:00:00
5172,156,2021-08-20 00:00:00
5172,138,2021-02-03 00:00:00
5172,3,2021-10-31 00:00:00
5172,189,2021-01-17 00:00:00
5173,301,2021-10-09 00:00:00
5174,325,2021-06-26 00:00:00
5174,350,2021-01-15 00:00:00
5174,153,2021-10-04 00:00:00
5174,70,2020-09-25 00:00:00
5175,73,2021-02-09 00:00:00
5176,268,2021-09-21 00:00:00
5176,375,2020-11-25 00:00:00
5176,76,2021-07-11 00:00:00
5176,479,2020-09-05 00:00:00
5176,358,2021-02-14 00:00:00
5177,462,2020-12-02 00:00:00
5177,369,2020-11-26 00:00:00
5177,433,2021-08-26 00:00:00
5178,269,2021-09-02 00:00:00
5178,128,2020-12-21 00:00:00
5178,400,2020-12-30 00:00:00
5180,105,2021-08-11 00:00:00
5180,385,2021-08-13 00:00:00
5180,346,2021-10-12 00:00:00
5180,409,2021-01-27 00:00:00
5180,123,2021-01-17 00:00:00
5180,292,2021-07-06 00:00:00
5181,377,2020-09-20 00:00:00
5181,196,2020-11-11 00:00:00
5182,110,2021-10-14 00:00:00
5182,388,2021-01-19 00:00:00
5182,263,2020-10-18 00:00:00
5183,101,2021-07-02 00:00:00
5183,214,2021-08-01 00:00:00
5183,343,2021-01-08 00:00:00
5183,215,2020-09-09 00:00:00
5184,326,2021-01-31 00:00:00
5184,206,2021-11-09 00:00:00
5184,325,2021-10-01 00:00:00
5184,96,2020-09-17 00:00:00
5185,407,2020-12-13 00:00:00
5186,277,2021-11-17 00:00:00
5186,30,2021-03-04 00:00:00
5186,367,2021-04-10 00:00:00
5187,14,2021-04-24 00:00:00
5187,360,2021-02-06 00:00:00
5187,106,2020-10-25 00:00:00
5187,396,2020-12-23 00:00:00
5187,388,2020-09-05 00:00:00
5188,246,2021-07-28 00:00:00
5188,411,2021-08-15 00:00:00
5188,60,2021-01-14 00:00:00
5188,406,2020-11-06 00:00:00
5189,410,2021-05-12 00:00:00
5189,154,2021-12-23 00:00:00
5190,60,2021-10-07 00:00:00
5191,140,2021-06-16 00:00:00
5192,393,2020-11-17 00:00:00
5192,441,2021-08-14 00:00:00
5192,346,2021-08-06 00:00:00
5194,140,2021-01-05 00:00:00
5195,116,2020-11-23 00:00:00
5196,95,2020-09-23 00:00:00
5196,91,2020-10-15 00:00:00
5196,303,2020-09-21 00:00:00
5196,211,2020-10-09 00:00:00
5197,117,2020-11-12 00:00:00
5197,256,2020-11-11 00:00:00
5198,4,2021-07-30 00:00:00
5198,288,2021-09-27 00:00:00
5199,435,2021-03-25 00:00:00
5199,221,2021-05-03 00:00:00
5199,370,2021-07-05 00:00:00
5200,151,2021-02-10 00:00:00
5201,383,2021-04-23 00:00:00
5201,405,2020-10-31 00:00:00
5203,247,2021-04-18 00:00:00
5203,45,2021-07-11 00:00:00
5203,225,2020-09-23 00:00:00
5203,238,2021-04-27 00:00:00
5204,144,2021-12-28 00:00:00
5204,393,2021-07-12 00:00:00
5206,75,2020-12-31 00:00:00
5206,247,2021-02-21 00:00:00
5207,358,2021-08-21 00:00:00
5208,434,2020-09-07 00:00:00
5208,53,2020-09-04 00:00:00
5208,8,2021-04-26 00:00:00
5208,434,2021-08-12 00:00:00
5209,182,2021-11-28 00:00:00
5210,476,2021-04-13 00:00:00
5210,68,2020-12-24 00:00:00
5211,254,2021-06-26 00:00:00
5211,345,2021-10-12 00:00:00
5211,362,2020-09-20 00:00:00
5211,204,2021-02-10 00:00:00
5212,269,2021-01-22 00:00:00
5212,289,2020-10-05 00:00:00
5212,133,2021-09-10 00:00:00
5212,358,2021-03-24 00:00:00
5212,183,2021-12-14 00:00:00
5212,139,2020-10-03 00:00:00
5213,125,2021-06-02 00:00:00
5213,179,2020-11-01 00:00:00
5213,217,2021-12-03 00:00:00
5214,140,2020-09-14 00:00:00
5214,429,2021-07-27 00:00:00
5214,184,2021-04-19 00:00:00
5214,318,2021-12-28 00:00:00
5215,243,2021-04-16 00:00:00
5215,387,2021-08-27 00:00:00
5215,74,2021-08-08 00:00:00
5216,249,2020-09-19 00:00:00
5216,170,2020-09-30 00:00:00
5216,281,2021-07-10 00:00:00
5216,277,2020-12-04 00:00:00
5216,56,2021-02-08 00:00:00
5216,16,2021-12-11 00:00:00
5218,397,2021-07-20 00:00:00
5218,336,2021-10-25 00:00:00
5219,374,2021-11-30 00:00:00
5219,459,2021-07-10 00:00:00
5219,59,2021-03-29 00:00:00
5219,266,2021-11-28 00:00:00
5219,254,2021-11-27 00:00:00
5219,257,2021-02-16 00:00:00
5219,139,2021-10-24 00:00:00
5219,48,2020-10-28 00:00:00
5219,457,2020-10-07 00:00:00
5220,430,2021-07-22 00:00:00
5220,229,2021-06-11 00:00:00
5220,237,2021-06-17 00:00:00
5221,418,2021-06-12 00:00:00
5221,8,2021-03-08 00:00:00
5221,242,2021-02-20 00:00:00
5222,88,2021-01-11 00:00:00
5222,97,2021-03-30 00:00:00
5223,29,2021-09-01 00:00:00
5223,438,2021-04-25 00:00:00
5223,371,2021-08-12 00:00:00
5223,337,2021-10-11 00:00:00
5223,276,2021-04-26 00:00:00
5223,325,2021-07-29 00:00:00
5224,104,2021-11-29 00:00:00
5224,119,2021-09-17 00:00:00
5224,268,2020-12-08 00:00:00
5224,176,2020-12-04 00:00:00
5224,273,2020-11-09 00:00:00
5224,320,2021-03-10 00:00:00
5224,35,2021-02-16 00:00:00
5224,271,2021-11-15 00:00:00
5224,118,2021-10-30 00:00:00
5225,236,2021-01-12 00:00:00
5225,210,2020-10-04 00:00:00
5225,141,2020-11-02 00:00:00
5225,211,2021-01-28 00:00:00
5226,378,2020-11-29 00:00:00
5227,131,2021-05-19 00:00:00
5227,170,2021-02-11 00:00:00
5227,449,2021-08-23 00:00:00
5227,300,2021-01-06 00:00:00
5227,362,2020-12-04 00:00:00
5227,124,2021-01-05 00:00:00
5227,358,2021-12-31 00:00:00
5227,381,2021-08-10 00:00:00
5227,267,2020-12-17 00:00:00
5227,455,2021-09-11 00:00:00
5228,479,2021-08-29 00:00:00
5228,479,2020-10-24 00:00:00
5229,51,2020-12-07 00:00:00
5229,100,2021-09-01 00:00:00
5230,335,2021-01-14 00:00:00
5231,167,2021-06-11 00:00:00
5231,205,2021-08-14 00:00:00
5232,12,2021-03-15 00:00:00
5232,387,2021-07-29 00:00:00
5234,233,2020-09-06 00:00:00
5236,103,2020-12-02 00:00:00
5236,276,2020-09-08 00:00:00
5236,212,2021-06-18 00:00:00
5237,315,2021-06-02 00:00:00
5237,21,2021-08-24 00:00:00
5238,387,2021-11-01 00:00:00
5238,394,2020-11-08 00:00:00
5239,325,2021-01-23 00:00:00
5239,230,2021-11-22 00:00:00
5239,23,2021-08-11 00:00:00
5239,186,2021-12-05 00:00:00
5240,361,2021-12-19 00:00:00
5241,76,2021-05-02 00:00:00
5241,187,2020-12-25 00:00:00
5241,449,2021-01-18 00:00:00
5241,314,2021-05-31 00:00:00
5241,404,2021-12-08 00:00:00
5241,183,2021-12-20 00:00:00
5242,13,2021-07-02 00:00:00
5242,246,2021-01-27 00:00:00
5242,143,2021-11-09 00:00:00
5242,142,2021-12-23 00:00:00
5243,478,2021-04-11 00:00:00
5243,96,2021-04-14 00:00:00
5243,172,2020-10-17 00:00:00
5243,44,2021-07-05 00:00:00
5244,411,2021-04-04 00:00:00
5245,68,2020-09-13 00:00:00
5245,182,2021-06-24 00:00:00
5246,370,2020-09-21 00:00:00
5246,443,2021-10-02 00:00:00
5246,367,2021-04-22 00:00:00
5246,76,2021-10-10 00:00:00
5247,105,2021-08-08 00:00:00
5247,358,2021-05-26 00:00:00
5248,163,2020-12-28 00:00:00
5249,83,2021-07-30 00:00:00
5249,291,2020-09-16 00:00:00
5249,389,2021-09-04 00:00:00
5250,471,2021-11-22 00:00:00
5251,404,2020-10-06 00:00:00
5251,110,2020-12-18 00:00:00
5252,433,2020-12-31 00:00:00
5252,451,2021-08-13 00:00:00
5252,476,2021-11-24 00:00:00
5253,117,2021-11-12 00:00:00
5253,189,2021-04-22 00:00:00
5254,297,2021-12-15 00:00:00
5254,265,2021-05-21 00:00:00
5255,271,2021-04-27 00:00:00
5255,105,2021-08-01 00:00:00
5255,23,2020-09-17 00:00:00
5255,378,2021-02-05 00:00:00
5257,221,2021-01-22 00:00:00
5258,147,2021-04-15 00:00:00
5258,465,2021-02-10 00:00:00
5258,218,2020-11-28 00:00:00
5258,316,2021-04-09 00:00:00
5258,248,2021-12-19 00:00:00
5258,382,2021-10-19 00:00:00
5258,185,2020-11-30 00:00:00
5258,353,2020-10-20 00:00:00
5259,346,2021-09-20 00:00:00
5260,65,2020-10-15 00:00:00
5260,366,2021-12-16 00:00:00
5261,366,2021-11-21 00:00:00
5262,349,2021-07-06 00:00:00
5262,376,2021-06-28 00:00:00
5262,125,2021-02-04 00:00:00
5263,236,2021-12-06 00:00:00
5263,289,2021-07-30 00:00:00
5263,79,2021-05-25 00:00:00
5263,289,2021-06-17 00:00:00
5263,131,2020-09-26 00:00:00
5264,134,2021-06-02 00:00:00
5264,50,2020-12-28 00:00:00
5265,230,2021-04-10 00:00:00
5265,359,2021-04-28 00:00:00
5265,434,2021-06-21 00:00:00
5266,198,2020-09-29 00:00:00
5266,134,2021-03-29 00:00:00
5266,92,2021-10-04 00:00:00
5266,196,2020-11-17 00:00:00
5267,346,2021-08-03 00:00:00
5267,219,2021-02-15 00:00:00
5268,320,2021-05-30 00:00:00
5268,42,2021-01-12 00:00:00
5268,385,2021-04-15 00:00:00
5268,269,2021-10-11 00:00:00
5268,382,2021-12-06 00:00:00
5268,179,2021-09-17 00:00:00
5268,35,2021-11-24 00:00:00
5269,135,2021-07-06 00:00:00
5269,387,2021-09-15 00:00:00
5269,63,2020-11-19 00:00:00
5269,382,2021-06-10 00:00:00
5269,479,2021-03-18 00:00:00
5270,123,2021-01-25 00:00:00
5270,446,2021-07-18 00:00:00
5270,477,2021-11-17 00:00:00
5270,343,2021-03-20 00:00:00
5270,445,2020-11-15 00:00:00
5271,309,2021-08-10 00:00:00
5271,249,2020-12-21 00:00:00
5271,344,2021-04-27 00:00:00
5271,452,2021-11-22 00:00:00
5271,208,2021-01-13 00:00:00
5271,312,2021-03-06 00:00:00
5271,465,2021-09-13 00:00:00
5271,145,2021-09-17 00:00:00
5271,472,2021-03-11 00:00:00
5271,38,2021-05-27 00:00:00
5271,323,2021-03-07 00:00:00
5271,287,2021-04-15 00:00:00
5272,214,2021-05-13 00:00:00
5272,384,2021-06-30 00:00:00
5272,337,2021-10-18 00:00:00
5273,185,2020-09-10 00:00:00
5273,83,2021-11-17 00:00:00
5273,453,2020-10-04 00:00:00
5273,356,2020-10-29 00:00:00
5273,102,2021-12-21 00:00:00
5274,397,2020-09-13 00:00:00
5274,278,2021-07-13 00:00:00
5274,320,2021-07-27 00:00:00
5275,327,2021-03-22 00:00:00
5275,167,2020-12-03 00:00:00
5276,370,2021-12-19 00:00:00
5276,435,2021-02-14 00:00:00
5276,416,2021-05-27 00:00:00
5277,292,2020-12-08 00:00:00
5277,145,2021-01-09 00:00:00
5277,208,2021-08-14 00:00:00
5277,177,2021-04-11 00:00:00
5279,356,2021-06-01 00:00:00
5279,358,2020-11-10 00:00:00
5279,125,2021-01-09 00:00:00
5279,204,2021-10-09 00:00:00
5279,245,2020-12-14 00:00:00
5279,297,2021-07-25 00:00:00
5279,247,2021-01-04 00:00:00
5279,39,2021-05-03 00:00:00
5280,208,2021-12-15 00:00:00
5280,436,2021-02-08 00:00:00
5281,131,2020-11-15 00:00:00
5282,15,2020-09-29 00:00:00
5282,455,2021-02-12 00:00:00
5282,242,2020-11-03 00:00:00
5282,164,2021-05-11 00:00:00
5283,29,2021-01-04 00:00:00
5283,408,2021-09-04 00:00:00
5283,419,2021-03-25 00:00:00
5283,230,2020-10-19 00:00:00
5284,88,2021-05-05 00:00:00
5284,185,2021-10-14 00:00:00
5284,146,2021-02-20 00:00:00
5285,115,2021-07-22 00:00:00
5285,163,2021-12-29 00:00:00
5285,259,2021-12-02 00:00:00
5285,249,2020-10-02 00:00:00
5286,407,2021-11-27 00:00:00
5286,26,2021-05-06 00:00:00
5287,197,2021-02-13 00:00:00
5287,347,2021-07-30 00:00:00
5288,135,2021-11-20 00:00:00
5288,52,2021-08-14 00:00:00
5288,175,2021-11-08 00:00:00
5288,474,2020-10-09 00:00:00
5289,152,2021-10-19 00:00:00
5291,158,2021-12-29 00:00:00
5291,275,2021-11-06 00:00:00
5291,429,2021-01-11 00:00:00
5291,381,2021-04-09 00:00:00
5291,151,2021-07-11 00:00:00
5291,37,2020-11-11 00:00:00
5291,93,2020-12-16 00:00:00
5292,370,2020-09-22 00:00:00
5292,218,2021-12-04 00:00:00
5293,204,2021-07-30 00:00:00
5293,267,2021-05-13 00:00:00
5293,299,2020-12-23 00:00:00
5293,358,2021-07-11 00:00:00
5293,277,2020-11-17 00:00:00
5294,212,2021-10-27 00:00:00
5294,270,2021-11-03 00:00:00
5294,366,2021-08-26 00:00:00
5294,79,2020-12-23 00:00:00
5294,84,2020-10-19 00:00:00
5294,404,2021-11-07 00:00:00
5295,172,2021-12-30 00:00:00
5296,450,2021-10-16 00:00:00
5296,437,2021-05-14 00:00:00
5296,440,2021-07-10 00:00:00
5296,470,2021-03-12 00:00:00
5296,396,2021-11-30 00:00:00
5297,212,2021-01-19 00:00:00
